version,tag_method,point_estimator,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,frames_solved,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v4io_common_mode,T4,mean,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,1201,ok,610.4326622717715,1012.256163197781,-982.2656694128161,610.4326622717718,1012.2561631977803,-982.2656694128148,610.4986421321129,1011.0963338459441,-985.0274049637375,19.697630448693502,22.17979250280871,44.88057031089393,53.79781995761576,32.307624924522585,75.30991546202982,8.0,8.0,100.0,91.84013322231473,96.04292214063615,185.07682642009885,0,{},-123.01024681986792,1219.6120903012002,-1005.2049013000182,-63.9057945,1133.4998500000002,-956.9902950000001,-59.10445231986792,86.11224030120002,-48.21460630001809,76.27571399008524,86.11224030120002,115.0360920510989,-0.9999999999999991,1.0,1.0097822800764376,772.412567618685,7.555956071006238,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,ok,620.8971323710147,1148.1738200046568,-1512.4307163739584,620.8971323710142,1148.1738200046566,-1512.4307163739575,621.9028408544812,1148.861317555687,-1511.4298602179526,26.41257307638166,21.47084140406641,23.979676379181615,41.637073940949,33.06916952064692,74.12870437813282,8.0,8.0,100.0,91.3405495420483,71.21645394599227,160.90950417641437,0,{},23.063465949863485,1746.9156325116273,-988.7265398632072,-43.6886845,1590.1300500000002,-956.35754,66.75215044986348,156.78558251162713,-32.36899986320725,74.18626383519741,156.78558251162713,173.45120531531558,-0.9999999999999991,1.0,1.0097822800764376,990.2052092885641,9.6864646904082,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,ok,1419.7826821750054,1059.6366750399923,-808.6073590072241,1419.7826821750043,1059.6366750399936,-808.6073590072236,1420.6148917583453,1060.4352109932584,-814.6212697355322,39.663079266762686,38.0558545110942,72.24451712097826,90.77818115348197,76.51519769676904,155.05238638019077,8.0,8.0,99.83333333333333,91.66666666666666,80.15005470856721,151.67988970727157,0,{},-146.06272688016918,1054.2920607629785,-193.05500910691444,-189.628155,1139.0976,-197.96616,43.56542811983081,-84.80553923702155,4.911150893085562,43.84137235943693,84.80553923702155,95.46750973834398,-0.9999999999999991,1.0,1.0097822800764376,210.42408004244712,2.058427285801932,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,ok,1455.09493820603,1009.6840465177337,-856.4367170575769,1455.0949382060317,1009.6840465177337,-856.4367170575772,1459.4366405508626,1010.4869056002843,-865.6195275020303,26.881209711587022,20.268056406800067,53.674550050920146,63.358905208630944,35.51689703619603,102.846423859457,8.0,8.0,99.91673605328893,91.9233971690258,62.198843681797065,156.6259426817469,0,{},-197.6976232679889,1103.5532779868113,-162.44393322843985,-198.69532,1132.6278,-194.690585,0.9976967320111214,-29.074522013188698,32.24665177156015,32.262082221166835,29.074522013188698,43.43005617703854,-0.9999999999999991,1.0,1.0097822800764376,208.15261748624962,2.036207202894067,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,ok,1395.129334557651,1047.1972952915814,-798.5623348555205,1395.129334557652,1047.19729529158,-798.5623348555202,1395.581456631877,1048.3070759898378,-797.6595342298876,23.26484349500699,28.8515612477919,43.39164758706913,57.065756891525226,46.38002180042575,99.09078569296649,8.0,8.0,99.91673605328893,95.58701082431307,78.07155857916051,172.2138812864643,0,{},-156.64974384010634,1044.226463255417,-218.55063708861712,-200.165335,1132.2551,-184.312585,43.51559115989366,-88.02863674458308,-34.23805208861711,55.37012628500926,88.02863674458308,103.99467184393457,-0.9999999999999991,1.0,1.0097822800764376,209.439366523459,2.048794542364136,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,1201,ok,1450.955757513105,1004.6013308703399,-900.0579958933715,1450.955757513105,1004.6013308703399,-900.0579958933718,1458.0162707231834,1004.7155181220676,-915.8251011886028,36.63018648267292,21.710685511988125,75.28351930135705,86.49122906719296,41.80805000829341,184.8457334385198,8.0,8.0,99.91673605328893,89.75853455453789,79.95817291574397,179.1096850299902,0,{},-201.47508995564465,1147.2206707519001,-167.41105885139586,-184.85465499999998,1122.0572,-185.78015499999998,-16.62043495564467,25.16347075190015,18.369096148604115,24.772213292951392,25.16347075190015,35.31094464487197,-0.9999999999999991,1.0,1.0097822800764376,193.9946298264024,1.8977098022866947,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,1199,ok,1290.6371358988283,1040.4683369316458,124.80353681633905,1290.63713589883,1040.468336931647,124.80353681633888,1290.8377305065612,1039.2261007595396,126.19963969094607,19.0875756835301,26.146630954079104,66.76637640933767,74.20061235971478,58.04532030443126,130.47639317074842,8.0,8.0,99.83319432860718,92.49374478732277,69.67053010837675,115.16451680264493,0,{},-174.81166218152305,120.06421055988886,-314.2726661330537,-180.39839999999998,209.45865500000002,-328.203235,5.586737818476934,-89.39444444011116,13.930568866946317,15.009076867320468,89.39444444011116,90.64567880028952,-0.9999999999999991,1.0,1.0097822800764376,746.0479146483464,7.298049651532304,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,1199,ok,1365.6020061503693,887.3016373324604,106.64237687871334,1365.60200615037,887.30163733246,106.64237687871329,1366.0147055387397,888.8862877785198,105.78557892071366,15.835243049957809,22.001225190075576,31.961677199274774,41.908920789090885,33.41162812160558,73.18511287976088,8.0,8.0,99.83319432860718,92.91075896580485,39.604318901387465,122.74687194354452,0,{},-333.18894549634786,142.27033291838904,-252.3604570961238,-295.4243,206.90585,-224.00141000000002,-37.76464549634784,-64.63551708161094,-28.35904709612379,47.227153224230996,64.63551708161094,80.05094671565236,-0.9999999999999991,1.0,1.0097822800764376,758.3430541074473,7.418324149300089,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,1201,ok,1556.1808705151307,1034.55634588225,214.1654128893656,1556.1808705151311,1034.5563458822505,214.16541288936543,1559.5041221737918,1032.0870265365809,213.53241526932047,27.928748301456807,23.81529581000957,100.48819202996873,106.9815873580882,66.66459660374488,177.40712820125157,8.0,8.0,99.91673605328893,89.84179850124896,179.20323282947382,223.6108019768483,0,{},-204.4576953683105,33.894255900440186,-49.26356599174028,-188.530555,205.96057000000002,-114.135095,-15.927140368310518,-172.06631409955983,64.87152900825973,66.7981218013003,172.06631409955983,184.57737002132663,-0.9999999999999991,1.0,1.0097822800764376,747.0845615290667,7.308190421659876,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,1201,1201,ok,1381.2224569667287,1164.856530277246,172.806091854205,1381.2224569667283,1164.8565302772445,172.80609185420474,1382.8285257772395,1165.9486673366991,165.9121467435508,21.36440722359249,24.060526138055682,64.45644517652087,72.04151677227092,40.943474397551014,139.58149314627505,8.0,8.0,100.0,91.42381348875936,114.04649860341452,194.25082448880482,0,{},-59.357324905031874,70.52209880940353,-213.2863131230108,-80.19599149999999,202.56013000000002,-220.692665,20.838666594968117,-132.03803119059648,7.406351876989191,22.11569744733413,132.03803119059648,133.87735340329579,-0.9999999999999991,1.0,1.0097822800764376,741.3886596640334,7.252471514328217,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,1201,1201,ok,1395.9273769931513,1005.0508822561052,-1441.7218451503343,1395.9273769931517,1005.0508822561047,-1441.7218451503338,1397.020121111943,1003.7321047717431,-1439.0683778181042,25.20023217075813,33.34061952762246,40.30943408572267,58.064611324429045,47.35617783940972,99.43337717679151,8.0,8.0,99.91673605328893,91.3405495420483,113.69822653106182,187.64367151364064,0,{},-184.74935239153194,1688.0913124402487,-227.4714369182816,-212.053465,1598.6443,-226.93474500000002,27.304112608468046,89.44701244024873,-0.5366919182815764,27.309386729676895,89.44701244024873,93.52310216217735,-0.9999999999999991,1.0,1.0097822800764376,663.0470140007798,6.48611159480124,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
v4io_common_mode,T4,mean,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,1201,1201,ok,1394.007491769191,960.8899426284117,-1403.4758633101073,1394.0074917691895,960.8899426284121,-1403.4758633101083,1394.0898864144206,959.573152184091,-1401.8657495720663,18.227893815329924,22.40656369239711,27.031135337132532,39.55998593350061,34.43054328169488,67.66127867104821,8.0,8.0,99.83347210657784,92.67277268942547,125.49337210515361,200.7421509570031,0,{},-229.42297857716744,1650.7541370234999,-232.65141088751648,-232.83767,1599.3211999999999,-235.17408,3.4146914228325613,51.43293702350002,2.522669112483527,4.245465459080393,51.43293702350002,51.60785781087569,-0.9999999999999991,1.0,1.0097822800764376,667.3618160827639,6.528320197241605,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1c/layouts/v4io_common_mode/layout.json
