method,tag_method,layout,keep_k,repeat,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T2_CUDA_REPLAY,T2,v3-lite,7,38,34,40811,20.56485477877028,33.615725300301186,103.6216682094564,547.892767450152,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,39,34,40811,20.7960689799598,35.10243036033612,104.62553633994435,546.7290188185295,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,40,34,40811,21.134399810279387,35.851688726391195,103.2336942789996,547.592742502004,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,41,34,40811,20.708394992293982,34.191454053857406,103.42586481927475,547.1151138904088,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,42,34,40811,20.73730276405761,32.43078267037181,104.20453276411509,547.4871604330363,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,43,34,40811,21.42841015178265,35.594138630074895,104.33119120185418,548.2006702510853,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,44,34,40811,20.5360507984781,35.05197614624721,104.1560730581198,548.8346611213924,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,45,34,40811,20.51426107007904,34.12697771064097,102.97638829788147,548.4373364591427,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,46,34,40811,20.823793833056918,35.170421539270855,104.53403145413687,547.4346984417471,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,47,34,40811,20.44636879252633,34.34979443907843,101.84725247015902,548.7956613244965,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,48,34,40811,21.408209174571986,36.555358703992084,103.74305339372225,547.9916643511941,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,49,34,40811,19.653926697119743,33.40797962928879,102.30599110304922,546.8393096407951,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,50,34,40811,20.216905263622408,32.42609567247908,101.7337508171812,546.3156289688495,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,51,34,40811,20.583216370910904,33.84749918617542,103.62001951837699,548.0010350642538,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,52,34,40811,21.561355642190108,36.29206862540262,104.34436440962392,549.1607330089967,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,53,34,40811,20.090264570574686,33.79387547804842,103.00017129810772,547.2040427441834,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,54,34,40811,20.327327428212758,33.854630807895816,102.25030062717605,546.2682383030753,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,55,34,40811,20.131155608610435,33.79646449156705,105.1043919866643,548.4339588891402,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,56,34,40811,20.549358091334128,34.579365331351404,105.7610846124199,547.7092344367024,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,57,34,40811,21.541363418069334,33.96422020201163,103.56976869937466,548.6388287014643,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,58,34,40811,21.097133962742504,34.87251041107871,103.03954773673959,547.5910711795932,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,59,34,40811,20.33577352171389,35.08550810928166,105.61877268129535,547.1732719551694,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,60,34,40811,20.434801028271742,35.18962431237538,105.7625356749866,545.2654226560921,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,61,34,40811,19.843076171177472,32.4204543845824,102.54009364368076,548.7944860979869,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,62,34,40811,19.78880431648792,32.28791291856443,102.28248726571476,547.5984954870307,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,63,34,40811,20.16191209957243,35.83756008889053,104.6327004969887,547.3853693045266,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,64,34,40811,20.175001616934185,33.60302343137094,103.03134312920538,548.1389310126085,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,65,34,40811,21.203357133873197,35.841063426059556,103.49615057994521,548.120293537331,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,66,34,40811,20.019651361091313,34.01562898630941,103.35273898646027,546.9711032585251,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,67,34,40811,20.468873098105185,35.73977624478742,103.00287921325469,546.7916842302561,23.5
T2_CUDA_REPLAY,T2,v3-lite,7,68,34,40811,20.789147122066154,35.35544234643545,102.35427890012622,548.700548995761,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,69,34,40811,19.478116491482613,33.272132378058494,103.56256513954818,545.352477641595,23.5
T2_CUDA_REPLAY,T2,v3-lite,7,70,34,40811,20.49893604821443,33.87745853582366,105.13509527515627,547.7352574631135,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,71,34,40811,21.21739093873518,36.95364255538652,102.11343416314867,546.6858206035233,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,72,34,40811,20.280340037687978,33.23516842791531,103.65789592942747,548.4918886696908,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,73,34,40811,20.07397558052224,32.6792145074609,103.79850437797424,547.5912477121569,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,74,34,40811,19.618911082063363,33.67001167193895,102.59480782290217,547.9669465903139,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,75,34,40811,21.416133297772443,34.70974242255218,103.84395154132464,548.3283639376947,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,76,34,40811,20.688546279951602,34.33138415703118,101.91291648782578,548.4758203189459,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,77,34,40811,22.104441389518655,35.94112088199928,103.76175049343537,546.3889862692197,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,78,34,40811,20.460181327978642,32.346541568185685,103.04945188938554,545.6372084031832,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,79,34,40811,21.432704597587353,36.162494730856054,104.26001119347183,547.8670166658068,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,80,34,40811,19.709026079065072,33.785730482318186,103.45997527583543,548.8814442233775,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,81,34,40811,20.55629364772664,33.396117826826455,104.75224026211382,548.0225015168385,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,82,34,40811,20.60945714658432,33.678763834399575,102.45521059064967,547.0625076126206,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,83,34,40811,20.354106127308135,34.61444030336811,102.73405022130552,547.9841155673541,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,84,34,40811,21.174842371830216,33.923502829630465,104.9603590890846,549.0146388753868,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,85,34,40811,20.51030730052853,33.2723700288789,102.62294925817879,547.7188940127868,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,86,34,40811,20.245848205087235,34.11083934849117,104.60602280128825,546.541626420694,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,87,34,40811,20.33653015661776,34.96492893097873,105.26300864328383,546.0926767770449,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,88,34,40811,20.592776191427333,34.368094042372036,104.26863690831215,546.7081933000388,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,89,34,40811,20.815643108787384,35.24106442537256,101.77583513542669,549.1853702109054,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,90,34,40811,20.09406072302516,32.366033473813275,101.97842378922532,544.4498537875877,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,91,34,40811,20.07810483671488,33.16419376554996,103.27976192979003,548.0911337657095,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,92,34,40811,20.52394572480582,35.48924508105516,103.45388178371815,547.6514193457481,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,93,34,40811,19.77426422868448,35.06165658972331,102.01389830451669,548.5669826461577,23.5
T2_CUDA_REPLAY,T2,v3-lite,7,94,34,40811,20.341690351285738,33.62337471696434,102.9840280997542,547.5612788821603,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,95,34,40811,20.475560768593613,34.42594256056954,103.18093415121785,545.8594744992214,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,96,34,40811,21.143990060798373,34.53402150295336,103.54497594687882,547.30497523126,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,97,34,40811,20.441409534406,33.86826424685762,102.3446437147,547.322258899508,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,98,34,40811,20.68275972894333,36.10208166330492,103.87836844924456,548.7195671374891,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,99,34,40811,19.741948152198894,32.00532562141088,104.82237027698552,549.1861321296601,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,100,34,40811,20.866824772653544,35.42494931493428,100.8422920539922,548.9715562516269,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,101,34,40811,20.8696935433807,36.85542243817558,104.00491966915052,546.5374572897947,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,102,34,40811,20.426144209324768,34.32137040817955,103.02276946872921,547.5887031934503,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,103,34,40811,21.525459187128952,33.47068021694116,102.7869261930308,547.2210589097915,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,104,34,40811,20.234989837061683,33.079499213460906,104.41752802109502,547.4807638628059,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,105,34,40811,19.832084056389064,33.447666781089694,103.80724792551385,548.5008403632755,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,106,34,40811,20.705281371799092,35.236243948721324,101.91246500397483,548.1645206882735,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,107,34,40811,20.596805338969784,34.915076257361186,104.41428143308596,549.4404029297314,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,108,34,40811,20.062368818431747,32.32097503867228,103.30716634182346,548.7777384394176,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,109,34,40811,21.540165652274005,36.40727652172673,103.13766567512047,547.1099899217741,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,110,34,40811,21.510096332770225,36.487388881790366,103.19190478533588,547.6578874013408,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,111,34,40811,21.229998721951553,35.35744021554431,104.84427423905436,548.6822802924319,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,112,34,40811,21.855883209188924,35.61610664906214,103.1607421857753,546.9425759730508,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,113,34,40811,20.72086065472466,32.682120007976835,102.48072521491997,547.312990145761,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,114,34,40811,20.74688791978769,37.16318238521578,103.68596532830101,546.1446951305261,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,115,34,40811,20.11552089168601,32.39693519974757,103.62379094853662,548.1734280260946,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,116,34,40811,20.06617952389521,34.24462155270551,103.43921650928215,546.2686651477329,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,117,34,40811,20.436558339933864,35.56406910864804,102.44375929195292,546.3375785664141,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,118,34,40811,19.212809055067634,33.69393637501267,103.66499255717906,546.946868555356,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,119,34,40811,21.399356425570353,33.95703838126741,104.53202054738648,546.2592092380696,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,120,34,40811,21.65921388296003,36.011290992159914,103.76470542646904,546.8254837006097,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,121,34,40811,20.813596541241644,33.69678032122287,102.85022980542576,547.798822799497,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,122,34,40811,21.89403780335722,38.19592842588651,104.97619045081376,548.8951353197144,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,123,34,40811,20.32170815750589,33.52749371776254,103.10018500731377,548.196932406621,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,124,34,40811,20.4133148288214,33.88164432245205,104.29038521251763,547.8513955434569,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,125,34,40811,21.819430591424183,36.05975205370814,102.76874002621298,544.7520848802397,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,126,34,40811,20.91738744023896,35.03340971335561,103.18915442888193,548.0662872607522,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,127,34,40811,20.323715550153793,32.55351169006672,105.00953481720813,546.1913256252134,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,128,34,40811,20.405459119160277,32.87141046252528,105.54516283938209,547.8244566700223,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,129,34,40811,19.79726659988924,34.17123197694208,103.74045903331637,545.695101784068,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,130,34,40811,20.239670474784134,32.830435567735165,103.31060782403388,548.3049454835059,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,131,34,40811,19.87601978703872,32.964121385817066,102.94411377816289,546.4982923202979,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,132,34,40811,20.6389543182518,34.54467560202926,103.3675735467099,548.761143996879,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,133,34,40811,20.77672426935782,34.029474506300446,104.03419087372329,549.0866671548861,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,134,34,40811,20.579952232013802,36.781832084793905,102.32959686288837,548.3409966685385,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,135,34,40811,20.698015421810446,36.96875245186304,102.16234756379866,546.2781237768988,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,136,34,40811,19.889333252410488,35.46177355886576,101.71569358266245,548.5146171079834,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,137,34,40811,20.50282731236278,35.387007617267955,104.72769662810728,548.4684242235132,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,138,34,40811,21.49331667615629,35.34678577043489,104.24992639240126,548.921420924248,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,139,34,40811,21.28499276964628,35.57356173540667,105.30209003192425,547.5136333200517,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,140,34,40811,21.10480274695145,35.56518651402133,105.21756012035195,548.9584518013808,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,141,34,40811,20.026881102286588,32.89956014917048,103.45025732678292,546.845595186767,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,142,34,40811,20.958663712519908,34.270184138547506,105.3110035748283,547.9055596677522,23.5
T2_CUDA_REPLAY,T2,v3-lite,7,143,34,40811,20.70704311466036,32.580369153910716,102.40159594567157,547.5607931401914,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,144,34,40811,20.335581175804037,35.906074802476965,103.86469683751238,548.5657905410396,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,145,34,40811,21.508664303706716,36.226980958054604,103.25110489968382,547.6399036272107,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,146,34,40811,20.069455139449097,31.010873599898442,106.47917189843665,549.0941811217218,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,147,34,40811,20.480550484201082,34.96825450396386,103.74555736327812,549.3523260930588,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,148,34,40811,19.84456846400965,34.961487098677,103.77831629261252,545.8631530639177,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,149,34,40811,19.85805405276237,33.34813206619488,103.21304533625437,547.6178904409859,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,150,34,40811,20.868711955788694,33.998651444250484,102.70085904402777,547.7917066620225,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,151,34,40811,19.456339231982422,32.70226513337653,103.04669651507871,549.2030474186786,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,152,34,40811,21.33918872615572,35.01806355043881,103.4268490010125,547.790899104482,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,153,34,40811,21.45141390284345,33.63918743037465,103.94740690916217,549.4135343225184,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,154,34,40811,20.802131311776897,35.89918454828075,102.4689996396989,546.4962240377556,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,155,34,40811,20.086674227011812,33.037189093044304,102.92052072287217,547.348525485553,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,156,34,40811,19.904629195159046,34.594597156008405,104.07630146195997,547.438319669674,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,157,34,40811,21.582761561825095,36.014498245660036,104.2717053257868,549.7740970206289,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,158,34,40811,20.756501012337353,37.26581127707036,103.20896621078575,546.7239628608013,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,159,34,40811,21.433447475338404,34.697421089243235,103.0210674124669,547.0215284526539,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,160,34,40811,20.24206620979048,35.21113994941713,105.5115716695144,547.9738804553103,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,161,34,40811,21.410766429237334,34.335940270009345,101.4892519258534,548.007628573806,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,162,34,40811,20.464843228462307,33.23884772681817,104.03961500406001,548.0702543610623,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,163,34,40811,20.91408086341424,34.72990599301893,103.10487480105914,547.7970392685172,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,164,34,40811,20.58286193641353,35.105155919325654,102.44697488928566,546.7706466020899,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,165,34,40811,19.55675439820841,32.7117010448989,101.91287549706328,545.5397467029537,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,166,34,40811,21.077494783186403,33.817456076129034,103.24411756252753,546.4703809222046,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,167,34,40811,19.939878625834545,33.41577506027231,104.42824216055136,549.9169942729534,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,168,34,40811,21.31439554432287,34.244838554342124,103.5114089913481,547.8188995350658,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,169,34,40811,20.74758800535924,36.64002057909727,105.62003681499365,546.0161884311804,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,170,34,40811,19.85786528471533,33.746833662450115,102.50674660897536,546.016017624351,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,171,34,40811,21.785863718964926,34.88088233628964,102.50034212727535,546.3094963123973,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,172,34,40811,21.041762652135436,34.015250510115145,103.83760469908545,546.1467619328021,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,173,34,40811,20.1448193975949,33.5814964984863,103.55744213816325,548.4132420859709,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,174,34,40811,21.177726550868037,35.16335682671006,102.99496888041975,547.0996343704433,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,175,34,40811,20.734474370714352,35.67803403733072,103.90282628568494,546.4700234291817,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,176,34,40811,20.282937261036523,34.695882141143315,104.1951708308036,548.296214461461,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,177,34,40811,19.879372576655875,34.945325552602256,101.13196522198237,547.2252622421497,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,178,34,40811,21.537584271602974,33.85332048128221,103.48374415949789,548.4076096269374,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,179,34,40811,19.93862549546342,33.69186751538736,105.73936558155937,547.442564372586,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,180,34,40811,20.10656083483756,33.93377255111666,103.36074652374953,549.0957458823862,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,181,34,40811,19.553258334746793,34.69574419551874,103.72671986740116,546.9294999400803,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,182,34,40811,20.49554339763512,35.5416002439272,103.49831764187425,546.7120522956011,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,183,34,40811,20.350020072976594,33.56828451236824,103.13798917410475,545.9174390847205,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,184,34,40811,20.494195818343613,34.92658204165148,103.38697330509235,548.9880534437164,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,185,34,40811,19.967093248967863,34.880699313206286,101.4211211298083,548.3684375457264,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,186,34,40811,20.458406681361694,34.693858720225734,102.6496248277519,546.7545853311319,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,187,34,40811,21.43039077174501,34.882403799180274,103.08694235722177,546.8541086263134,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,188,34,40811,20.479714999431227,35.5507366940941,101.64827399904343,547.1539398115283,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,189,34,40811,21.106903212563477,33.93689439994836,102.50421888587451,548.7883279260341,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,190,34,40811,19.741731928749722,35.43509889429979,102.23134435171656,546.5588073056375,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,191,34,40811,20.770731846558483,34.20998943275504,102.47898666194959,547.1725564605576,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,192,34,40811,19.71236632998903,34.65514548155094,104.44588006995983,547.3187358498337,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,193,34,40811,21.031579948513432,34.807451531490585,103.50706986355127,546.3249622511913,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,194,34,40811,21.194258033085262,34.247955102529914,105.36768645292562,546.9100435393976,23.5
T2_CUDA_REPLAY,T2,v3-lite,7,195,34,40811,20.694866296673034,33.881476593927914,103.90703644655417,547.5566073404101,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,196,34,40811,19.410703129597163,35.48601123080165,103.0673513940222,548.611151742791,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,197,34,40811,21.333669256993343,36.42514484839445,102.54321697251224,548.4497409676281,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,198,34,40811,21.13778112288709,35.07840032394787,103.08689361823406,547.7388696556563,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,199,34,40811,21.02520840229767,35.09617684945834,105.44956161021466,546.7759646939613,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,200,34,40811,21.328709968361206,37.49220612766811,105.00684356438785,547.1471708091788,23.0
T2_CUDA_REPLAY,T2,v3-lite,7,201,34,40811,21.12195473828669,34.79656367832426,104.8266710360214,547.5911485155646,23.0
