tag_delay_mode,tag_delay_value_mm,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input,distance_to_array_centroid_mm
D_sweep_grid,76.0,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,mean,15.618340684364307,1623.2305742190088,-947.990760914707,-43.6886845,1590.1300500000002,-956.35754,59.307025184364306,33.10052421900855,8.366779085292933,68.43223605914166,59.894292119374086,33.10052421900855,motive_iantenna,False,41.869365168752736,75.16966202038844,62.84727546923968,134.70465198591722,8.0,8.0,91.3405495420483,990.2052092885641
D_sweep_grid,76.0,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-184.49799144951396,1077.698213178573,-185.66564255893286,-189.628155,1139.0976,-197.96616,5.1301635504860315,-61.399386821427015,12.300517441067143,62.82918119329551,13.327464401480592,61.399386821427015,motive_iantenna,False,72.04051714036933,125.45099230325167,63.86220511650288,117.22714631823746,8.0,8.0,91.66666666666666,210.42408004244712
D_sweep_grid,76.0,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-157.2167154613348,1044.6766075309952,-161.6200912099677,-198.69532,1132.6278,-194.690585,41.47860453866522,-87.95119246900481,33.07049379003229,102.71097531769168,53.04839482954733,87.95119246900481,motive_iantenna,False,48.32564395140273,92.64888528570879,61.82023406434848,119.6602367551562,8.0,8.0,91.9233971690258,208.15261748624962
D_sweep_grid,76.0,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-185.55449046856847,1079.388937691556,-197.41064546018873,-200.165335,1132.2551,-184.312585,14.610844531431525,-52.86616230844402,-13.09806046018872,56.39031018679689,19.622333340875176,52.86616230844402,motive_iantenna,False,67.8888096325866,120.32142352622155,71.07778411064552,132.0524204612556,8.0,8.0,95.58701082431307,209.439366523459
D_sweep_grid,76.0,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,mean,-164.86417437325278,1085.2977675165064,-173.43669183887081,-184.85465499999998,1122.0572,-185.78015499999998,19.9904806267472,-36.75943248349358,12.343463161129165,43.62609626137813,23.494263097584227,36.75943248349358,motive_iantenna,False,53.11659252470401,102.24209488462988,53.234341436232484,136.1416905851454,8.0,8.0,89.75853455453789,193.9946298264024
D_sweep_grid,76.0,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-141.31068146195287,234.07845622404338,-299.1456177758261,-180.39839999999998,209.45865500000002,-328.203235,39.08771853804711,24.619801224043357,29.057617224173896,54.57407325431744,48.705183084105116,24.619801224043357,motive_iantenna,False,76.25993318287482,133.51099336070732,95.62577514891741,131.7853915080538,8.0,8.0,92.49374478732277,746.0479146483464
D_sweep_grid,76.0,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,mean,-297.88687090437753,261.6115973991329,-235.69379344105585,-295.4243,206.90585,-224.00141000000002,-2.4625709043775146,54.70574739913292,-11.692383441055824,55.9954898584654,11.948894760259758,54.70574739913292,motive_iantenna,False,50.2837904060555,90.89906716215401,69.48169710392436,128.97989272428873,8.0,8.0,92.91075896580485,758.3430541074473
D_sweep_grid,76.0,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,mean,-198.96814717008397,173.49797663182918,-106.17674020226409,-188.530555,205.96057000000002,-114.135095,-10.437592170083974,-32.46259336817084,7.958354797735922,35.015692333336126,13.12549966270407,32.46259336817084,motive_iantenna,False,115.09531011835628,177.30188220042228,195.44862371025695,234.53924920534658,8.0,8.0,89.84179850124896,747.0845615290667
D_sweep_grid,76.0,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,mean,-51.659070614866366,208.15114614701545,-215.00368488242918,-80.19599149999999,202.56013000000002,-220.692665,28.536920885133625,5.591016147015438,5.6889801175708214,29.630724087316516,29.098459553428114,5.591016147015438,motive_iantenna,False,74.35725359614153,141.31258634910182,127.82049764353317,204.13444822744978,8.0,8.0,91.42381348875936,741.3886596640334
D_sweep_grid,76.0,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,mean,-176.60106154328878,1570.4793524327745,-217.18348863528865,-212.053465,1598.6443,-226.93474500000002,35.45240345671121,-28.164947567225454,9.751256364711367,46.31656488787043,36.769007486574246,28.164947567225454,motive_iantenna,False,63.29371375443503,101.29477042016661,111.60533411379575,162.96745915077807,8.0,8.0,91.3405495420483,663.0470140007798
D_sweep_grid,76.0,T4,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,mean,-201.5125248733149,1539.4591186564883,-233.88605842180405,-232.83767,1599.3211999999999,-235.17408,31.3251451266851,-59.86208134351159,1.288021578195952,67.5750878621033,31.351614261370685,59.86208134351159,motive_iantenna,False,43.85271599186901,82.81097642021531,112.83830420480248,167.72654294493807,8.0,8.0,92.67277268942547,667.3618160827639
D_sweep_grid,76.0,T4,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,mean,-187.58056134588904,1617.4650329377876,-241.34259491139485,-230.87733,1599.6642499999998,-223.24148,43.29676865411096,17.800782937787744,-18.10111491139486,50.190919598283536,46.928248815858524,17.800782937787744,motive_iantenna,False,63.29145952772173,123.97550702378057,80.78879294503365,125.87131685505106,8.0,8.0,93.75520399666945,667.011187668517
D_sweep_grid,76.0,T4,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,mean,-212.7896603194582,1604.5128716835964,-243.72440690669882,-218.202475,1599.5815,-226.071175,5.4128146805418,4.931371683596353,-17.653231906698807,19.11160867638707,18.464429574659967,4.931371683596353,motive_iantenna,False,63.01438619101083,108.016169398622,148.62743643702305,177.8655901303215,8.0,8.0,92.5895087427144,664.8880006105873
