layout_source,correction_source,tag_delay_mode,d_tag_mm,capture_id,tag,n_points,alignment,status,n,radius_mm,center_x_mm,center_y_mm,center_z_mm,normal_x,normal_y,normal_z,in_plane_radial_rms_mm,in_plane_radial_p95_abs_mm,out_of_plane_rms_mm,out_of_plane_p95_abs_mm
L_V5,C_V5,D_LOO_CV,49.621,R04,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,482.2353897021155,-33.404292629648985,1073.400913992016,-134.00304067396584,-0.4720488805106518,-0.8809911176717234,-0.032007889530037956,61.20269252723205,120.47727719764946,88.55273289056272,190.4347643289869
L_V5,C_V5,D_LOO_CV,49.621,R05,BSDC91,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,601.1623017436665,-97.5802987514304,1050.397680936745,-187.0380842800103,0.019337770349105842,0.9434684107687207,-0.33089788231336503,43.40358678651711,85.73005718220145,51.477450140072925,107.63235740024007
L_V5,C_V5,D_LOO_CV,49.621,R06,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,482.8640115841221,-264.72239355345937,1034.6763806568276,-75.38814791206526,0.8207162792416939,-0.5615327882800755,0.10538366417084727,56.99439791936278,110.97819130253411,80.9366367605734,157.84461645210055
L_V5,C_V5,D_LOO_CV,49.621,R06,BSDC91,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,579.476979441504,-249.65732454916667,1021.8415555366192,-73.30504651770667,-0.7448243446834177,0.6665831224240855,-0.030060546672901464,57.80435020297118,110.7100397048373,56.709999596004465,109.84962789017031
L_V5,C_V5,D_LOO_CV,49.621,R04,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,585.0835067424931,-65.20412504347843,1046.5054034801378,-114.22602711540975,-0.35257378305521453,-0.9354957549838075,-0.02322541516120767,60.56897288819612,120.85490028418543,65.95108305669932,137.48647640120348
L_V5,C_V5,D_LOO_CV,49.621,R05,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,489.21562403518925,-85.67844050041094,1063.014408946057,-229.67262295473873,-0.023430797768501665,-0.908744257894017,0.4166951781105525,77.27914227479629,148.1689884645434,89.75083554272018,191.96021924554665
L_V5,C_V5,D_LOO_CV,49.621,R07,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,479.90495331522294,-52.76242320192318,1059.6993269886764,43.712402789372874,0.007471264757512638,0.6175510931209776,0.7864952813513942,55.246503564721536,115.2777874169959,60.11555847348983,117.92830151434381
L_V5,C_V5,D_LOO_CV,49.621,R07,BSDC91,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,576.2245075511516,-78.13939043785541,1035.1273334026191,24.283080751435378,0.07494187796649336,-0.6721013878203065,-0.7366569346832167,47.26395184496174,90.38192005246987,45.41571794441372,85.1503768961041
L_V5,C_V5,D_LOO_CV,49.621,R08,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,576.0286141335756,8.26822304767365,1044.371161917888,-135.24594336700616,-0.7460606016021549,-0.6657598403678947,-0.01254646126787477,44.126602758705786,95.39170193372624,63.788274401305316,132.98253396018245
L_V5,C_V5,D_LOO_CV,49.621,R09,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,597.526134022212,-155.94640725492482,1006.9740640382688,-255.8058865371226,0.0194318897559829,0.6934252398087329,-0.7202665051609108,61.625860782557695,120.89787061056839,52.3854798388423,100.81471338508962
L_V5,C_V5,D_LOO_CV,49.621,R08,BS2DCE,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,479.81918813712684,38.28824474517824,1035.3499802130123,-164.70979157158428,0.804242218561108,0.594281416241368,-0.004904303626481681,67.42965952965857,133.1972562049499,72.12452076235455,141.90579374368326
L_V5,C_V5,D_LOO_CV,49.621,R09,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,496.9898771575307,-155.2721537766396,1048.2546563304452,-285.72515585408325,0.004168357583719101,0.6273596597823325,-0.7787184870496207,82.51079319570417,164.15996354590825,88.71919673516062,190.37813492139884
L_V5,C_V5,D_LOO_CV,49.621,R10,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,479.73377134365836,-305.8094099000519,936.1416987891173,-75.99483901856264,0.970728963824689,-0.23890807613619008,-0.02466191291749286,56.1051587015711,115.03743546493675,53.68654663286049,100.15470565453592
L_V5,C_V5,D_LOO_CV,49.621,R10,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,571.9457872523672,-292.9040707958576,952.8332177149348,-73.0527783817926,0.9561644258785291,-0.2901359746123398,-0.0396321450356903,56.09848981828012,100.98307538115013,41.41290356677417,78.59866758075205
L_V5,C_V5,D_LOO_CV,49.621,R11,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,557.6417184580812,-77.74157418159838,957.6416291737986,84.16125119304364,-0.02332470365730065,0.3096342723957773,0.950569605845483,47.90800282304158,92.04170174100587,28.060867223960518,52.98810133023271
L_V5,C_V5,D_LOO_CV,49.621,R12,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,585.431633692114,63.504632644906934,980.0797234549201,-142.1780213193556,0.9623087731022438,0.27195899049670613,-0.00036427800739559195,59.33293723425012,114.92025484236498,48.82630686953058,97.64907767699434
L_V5,C_V5,D_LOO_CV,49.621,R11,BS2DCE,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,457.96143992697387,-51.76614155361416,945.6686694304499,92.789445456917,0.05932987626690024,-0.2770910267713621,-0.9590101817316362,51.82108942095659,104.49167359860888,39.20631972069894,76.32871037306026
L_V5,C_V5,D_LOO_CV,49.621,R12,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,472.58854254753766,77.16562346492388,944.3982875983755,-149.336680887086,-0.9748579455296253,-0.2228253538054546,0.0009207275558346504,64.08725251070481,128.3734497767553,56.507952874428085,109.51819328220502
L_V5,C_V5,D_LOO_CV,49.621,R13,BS2DCE,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,468.79079787453054,-137.91058683496217,956.2410438940492,-310.7378260251348,0.0026666746693540266,-0.28727977813663985,0.9578430027514794,59.67567339732658,115.58371304377067,35.34393358521229,70.29332924873043
L_V5,C_V5,D_LOO_CV,49.621,R13,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,571.6721835172272,-129.20906115492997,945.5273961325859,-298.0571262452642,-0.023720041936268366,-0.26788567132151386,0.9631586716170724,48.60277529140598,95.11592967473761,37.216816985212496,74.15089912703796
L_V5,C_V5,D_LOO_CV,49.621,R14,BS2DCE,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,466.9861780531036,-182.09318212623455,897.8021537380506,-358.5893353083963,0.997808617779107,-0.001766783617570697,-0.06614257903496615,55.84690638777406,108.27608674700298,44.09037642084444,85.5461109674018
L_V5,C_V5,D_LOO_CV,49.621,R15,BS2DCE,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,436.7527480638657,68.53949071068062,899.4759615735873,-142.33039418042162,0.02979339184211074,-0.011143800863745779,-0.9994939567125214,58.40319559726316,115.35670004332115,35.68399445684449,69.85377482337236
L_V5,C_V5,D_LOO_CV,49.621,R15,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,549.7766401177362,41.434686272486914,910.8915069622121,-145.5571515268505,0.019366275997314053,-0.020663255188748453,-0.9995989081821771,53.034678468795946,105.45027668039133,33.26919328439567,62.751084712846584
L_V5,C_V5,D_LOO_CV,49.621,R14,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,574.8002791798608,-187.12661676016418,909.2507322721387,-354.30723521877246,-0.9965347760426724,-0.006178782981332065,0.08294734943595376,46.4275008600081,92.13672960429449,38.068385942431874,71.7825474945963
L_V5,C_V5,D_LOO_CV,49.621,R16,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,569.6521791539394,-9.562862461104231,904.0950081810686,-153.0866683506916,0.9993674298920757,-0.023497659135904313,-0.02669457034754251,50.14683986312792,98.93165322232389,42.82531491919865,81.00530096346296
L_V5,C_V5,D_LOO_CV,49.621,R16,BS2DCE,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,472.7994709023873,1.1130940408772871,886.0790043255557,-128.72210695261418,-0.9986477712074374,0.04935718435714206,0.01632474853565957,60.041441375743794,123.3858079719119,50.3767224942629,98.89224474028764
L_V5,C_V5,D_LOO_CV,49.621,R17,BS2DCE,1201,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1201,467.6514258992095,-0.418418960012219,898.6173532250523,-191.7753614948822,0.011090724728275925,-0.0030966031443823983,-0.999933701239221,54.339160851565445,108.31308377330458,35.447574740812826,70.76006646002251
L_V5,C_V5,D_LOO_CV,49.621,R17,BSDC91,1200,BEST-FIT-ALIGNED: V5 self-cal anchors rigidly aligned to Vicon; capture-level v4-io/T4 time offsets reused,ok,1200,559.9281718763178,-12.10314240230975,889.9874360119114,-191.06628314348367,-0.009467528794590686,0.005343388680623687,0.999940905301874,47.52754986008916,95.65072292090464,28.478169950656827,55.452230590140005
