method,tag_method,layout,keep_k,repeat,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T2_CUDA_REPLAY,T2,v1-old,7,42,34,40811,25.155036713448716,40.60045622017,123.78775224891672,603.6515062735491,23.0
T2_CUDA_REPLAY,T2,v1-old,7,43,34,40811,24.549244990278538,39.45537536260963,124.39667960505794,603.2788275873695,23.0
T2_CUDA_REPLAY,T2,v1-old,7,44,34,40811,24.171003242007643,41.528379868841,122.27752285389093,604.6554871545154,23.0
T2_CUDA_REPLAY,T2,v1-old,7,45,34,40811,24.59331738019769,40.831982694054744,120.55773980582492,605.0410781628614,23.0
T2_CUDA_REPLAY,T2,v1-old,7,46,34,40811,24.420201097702332,39.81285191355916,124.44750004450836,602.8612312850266,23.0
T2_CUDA_REPLAY,T2,v1-old,7,47,34,40811,25.70793875093364,41.247826907821974,121.67587797892548,604.7340069620755,23.0
T2_CUDA_REPLAY,T2,v1-old,7,48,34,40811,26.75526255992346,43.8925810231177,121.45532574034371,603.1803526041913,23.0
T2_CUDA_REPLAY,T2,v1-old,7,49,34,40811,24.058416055240677,40.32754466541609,120.62762808398436,602.8884880981434,23.0
T2_CUDA_REPLAY,T2,v1-old,7,50,34,40811,24.498893635242606,45.41943605871846,122.40218201867341,601.2464208827221,23.0
T2_CUDA_REPLAY,T2,v1-old,7,51,34,40811,25.744330141907582,41.89280707015861,123.12446461178884,603.8836605376597,23.0
T2_CUDA_REPLAY,T2,v1-old,7,52,34,40811,25.175205733740093,42.6091413337528,124.68395993059302,605.4265184120322,23.0
T2_CUDA_REPLAY,T2,v1-old,7,53,34,40811,23.465860912224052,39.18594869509543,123.08906313993515,603.3582201316333,23.0
T2_CUDA_REPLAY,T2,v1-old,7,54,34,40811,24.012234754797056,41.69835361429263,122.1670063330559,601.7705437304953,23.0
T2_CUDA_REPLAY,T2,v1-old,7,55,34,40811,24.337325980650487,42.128552051650715,122.04483974859471,603.9250715542726,23.0
T2_CUDA_REPLAY,T2,v1-old,7,56,34,40811,24.273141580086886,38.976208827042974,125.09684489605334,603.3421946209571,23.0
T2_CUDA_REPLAY,T2,v1-old,7,57,34,40811,26.42868368149607,45.187007306887125,121.37311035453237,605.6512320646559,23.0
T2_CUDA_REPLAY,T2,v1-old,7,58,34,40811,23.752907214192156,40.767097892480606,121.79183171292718,603.0277203462068,23.0
T2_CUDA_REPLAY,T2,v1-old,7,59,34,40811,24.4837368084957,46.70523844689974,123.73122664398547,602.7756840112136,23.0
T2_CUDA_REPLAY,T2,v1-old,7,60,34,40811,23.659805961860492,40.08752471754546,123.83281482010645,601.0494916247242,23.0
T2_CUDA_REPLAY,T2,v1-old,7,61,34,40811,23.805563506245093,39.126903488264404,123.879878605477,605.3116290632811,23.0
T2_CUDA_REPLAY,T2,v1-old,7,62,34,40811,24.12674169929253,40.96427450506894,121.99492209584008,602.6882749838051,23.0
T2_CUDA_REPLAY,T2,v1-old,7,63,34,40811,25.519574576438536,41.614917023603184,123.83329483528735,602.2707658422573,23.0
T2_CUDA_REPLAY,T2,v1-old,7,64,34,40811,24.919547689134497,40.05721043045715,121.50183881506842,602.9900141255974,23.0
T2_CUDA_REPLAY,T2,v1-old,7,65,34,40811,24.99519606531084,42.24324090686754,122.74707002204477,603.0730690295329,23.0
T2_CUDA_REPLAY,T2,v1-old,7,66,34,40811,22.752602180280828,40.661218426338536,121.56128322758532,603.0831406720843,23.0
T2_CUDA_REPLAY,T2,v1-old,7,67,34,40811,24.33694045059322,42.43526707903236,122.42624737175294,603.2273887965757,23.5
T2_CUDA_REPLAY,T2,v1-old,7,68,34,40811,23.740570401740392,37.403429202220835,121.93435059876853,604.2735151935026,23.0
T2_CUDA_REPLAY,T2,v1-old,7,69,34,40811,23.339812653581248,39.93877974594089,122.89985292123058,600.4177463837268,23.5
T2_CUDA_REPLAY,T2,v1-old,7,70,34,40811,24.126137010024927,41.241517223719306,122.88102143027967,603.1212431419399,23.0
T2_CUDA_REPLAY,T2,v1-old,7,71,34,40811,25.889438250707716,42.998708430251526,120.8098990459631,601.6064019774685,23.0
T2_CUDA_REPLAY,T2,v1-old,7,72,34,40811,22.798414860693786,39.04045266440983,122.32473647377613,603.8130169693302,23.0
T2_CUDA_REPLAY,T2,v1-old,7,73,34,40811,24.62698883515717,38.376746189898896,122.14493874894596,603.3606935284076,23.0
T2_CUDA_REPLAY,T2,v1-old,7,74,34,40811,22.90814294195468,38.45179034439158,120.38032809187499,602.8038081432371,23.0
T2_CUDA_REPLAY,T2,v1-old,7,75,34,40811,24.41260633312944,39.42681898989278,121.07287258787036,604.4095955314285,23.0
T2_CUDA_REPLAY,T2,v1-old,7,76,34,40811,25.149050035181403,42.32837747073174,121.30797216894752,604.9719386275718,23.0
T2_CUDA_REPLAY,T2,v1-old,7,77,34,40811,25.08520801711547,42.21102842481497,122.4572443480643,601.5968262557863,23.0
T2_CUDA_REPLAY,T2,v1-old,7,78,34,40811,24.705420903413767,39.663830062813176,121.83500190360706,600.3726332772378,23.5
T2_CUDA_REPLAY,T2,v1-old,7,79,34,40811,25.39691688611121,40.35028195634015,123.02347704565696,603.7617352156831,23.0
T2_CUDA_REPLAY,T2,v1-old,7,80,34,40811,24.479577693498378,38.49261993760689,121.84896011043466,604.5179309767316,23.0
T2_CUDA_REPLAY,T2,v1-old,7,81,34,40811,24.867049014163538,40.918091838492685,121.05119129336856,604.3579627346464,23.0
T2_CUDA_REPLAY,T2,v1-old,7,82,34,40811,23.30742704920629,38.64032088382746,122.91894790988366,604.1887500510281,23.0
T2_CUDA_REPLAY,T2,v1-old,7,83,34,40811,22.93957818799527,36.71864193444799,120.5240577362749,602.9753361506994,23.0
T2_CUDA_REPLAY,T2,v1-old,7,84,34,40811,23.625403030604776,40.988002676671556,123.68034809341572,605.143173309928,23.0
T2_CUDA_REPLAY,T2,v1-old,7,85,34,40811,23.253373571610183,39.43094464448771,124.57744954990478,602.9745735730469,23.0
T2_CUDA_REPLAY,T2,v1-old,7,86,34,40811,23.4690187696838,39.683212765834426,123.71831133990278,604.1080445868433,23.0
T2_CUDA_REPLAY,T2,v1-old,7,87,34,40811,23.46364293595314,40.62956750216685,123.9189990287176,601.2291180958199,23.0
T2_CUDA_REPLAY,T2,v1-old,7,88,34,40811,25.248970674070684,39.239913711284686,123.98118809961964,602.2850059884149,23.0
T2_CUDA_REPLAY,T2,v1-old,7,89,34,40811,24.330025396822496,37.652197500553854,121.89017797273424,604.743195677481,23.0
T2_CUDA_REPLAY,T2,v1-old,7,90,34,40811,24.367431602667406,38.86444173501066,121.01748337296598,599.8072108165667,23.0
T2_CUDA_REPLAY,T2,v1-old,7,91,34,40811,23.776309204581807,41.212488962970625,123.55418559918974,602.2148219360836,23.0
T2_CUDA_REPLAY,T2,v1-old,7,92,34,40811,25.465698386070464,41.51603017820311,122.55507244845788,602.9670812355688,23.0
T2_CUDA_REPLAY,T2,v1-old,7,93,34,40811,25.819198066620395,41.27049426299615,122.51571511175275,604.4560960938222,23.0
T2_CUDA_REPLAY,T2,v1-old,7,94,34,40811,24.291460851420297,40.87452399040616,122.25241219122212,603.9386069359143,23.0
T2_CUDA_REPLAY,T2,v1-old,7,95,34,40811,25.561868562636725,43.35637876673245,122.66949936980657,601.7153892319781,23.0
T2_CUDA_REPLAY,T2,v1-old,7,96,34,40811,25.34290281656261,41.34106598133153,121.50063116856674,603.9502166674649,23.0
T2_CUDA_REPLAY,T2,v1-old,7,97,34,40811,24.18371019033755,42.406361366435256,121.96706708953153,602.208613481225,23.0
T2_CUDA_REPLAY,T2,v1-old,7,98,34,40811,25.198722713553813,39.33692495316055,124.09421391088365,604.0068974618544,23.0
T2_CUDA_REPLAY,T2,v1-old,7,99,34,40811,24.58272638337969,38.217699794286474,123.74281447223362,604.7683872180431,23.0
T2_CUDA_REPLAY,T2,v1-old,7,100,34,40811,24.047854644623364,41.3986370861013,121.42549279603753,604.2630297191329,23.0
T2_CUDA_REPLAY,T2,v1-old,7,101,34,40811,25.41533949454886,40.887923753798674,122.90823205420017,603.1414045704595,23.0
T2_CUDA_REPLAY,T2,v1-old,7,102,34,40811,24.245341173602142,39.89322505459319,123.04778292595104,604.6426419447705,23.0
T2_CUDA_REPLAY,T2,v1-old,7,103,34,40811,25.28658798461214,39.193599723964674,123.09798488442755,602.8837007857205,23.0
T2_CUDA_REPLAY,T2,v1-old,7,104,34,40811,24.893647628789683,41.48255605881177,122.51580548145108,604.502651616991,23.5
T2_CUDA_REPLAY,T2,v1-old,7,105,34,40811,23.80339009733146,38.522691552626654,123.34108824315311,605.540560940547,23.0
T2_CUDA_REPLAY,T2,v1-old,7,106,34,40811,24.284701075176585,40.987463150031594,121.4486861598701,604.2231345146553,23.0
T2_CUDA_REPLAY,T2,v1-old,7,107,34,40811,23.679509779416186,44.596212361562834,122.7387666459628,605.2081951862358,23.0
T2_CUDA_REPLAY,T2,v1-old,7,108,34,40811,24.764780202602086,38.68642482478019,122.91944256063535,605.2567591465006,23.0
T2_CUDA_REPLAY,T2,v1-old,7,109,34,40811,26.01738413479889,44.27584309629069,121.89109793262438,603.3126800353974,23.0
T2_CUDA_REPLAY,T2,v1-old,7,110,34,40811,26.26760150381005,43.12521224164885,124.4646472505519,602.6014192793112,23.0
T2_CUDA_REPLAY,T2,v1-old,7,111,34,40811,23.9517359240726,39.963677334206416,123.2186137999596,605.0320538452586,23.0
T2_CUDA_REPLAY,T2,v1-old,7,112,34,40811,24.451472287779424,41.8044931717252,122.82588013034378,603.0745420047742,23.0
T2_CUDA_REPLAY,T2,v1-old,7,113,34,40811,23.934043396759463,40.416596443973006,123.48332912931241,602.2552048564876,23.0
T2_CUDA_REPLAY,T2,v1-old,7,114,34,40811,27.020188484800116,45.65915489836296,122.26622583929176,601.2662326783282,23.0
T2_CUDA_REPLAY,T2,v1-old,7,115,34,40811,22.87039036759169,39.665759008498014,122.46589641197741,602.8861345872813,23.0
T2_CUDA_REPLAY,T2,v1-old,7,116,34,40811,23.781828412071363,43.0468528650912,121.10410950495202,601.7514202506095,23.0
T2_CUDA_REPLAY,T2,v1-old,7,117,34,40811,23.952184557950595,39.17300545177831,121.09491926478148,602.3202713133987,23.0
T2_CUDA_REPLAY,T2,v1-old,7,118,34,40811,22.655756333442856,39.559216063894375,122.57052225313656,604.2659015595912,23.5
T2_CUDA_REPLAY,T2,v1-old,7,119,34,40811,24.370949862132385,38.358376319815264,123.44523429480495,602.2866774745066,23.0
T2_CUDA_REPLAY,T2,v1-old,7,120,34,40811,25.30834170804869,43.44762569802961,123.19646438876106,601.9106017089127,23.0
T2_CUDA_REPLAY,T2,v1-old,7,121,34,40811,25.1020944576632,41.82521219438717,121.8153667701895,603.6363176734374,23.0
T2_CUDA_REPLAY,T2,v1-old,7,122,34,40811,24.01359562786029,38.19935110522738,123.85740762797504,605.2402072732373,23.0
T2_CUDA_REPLAY,T2,v1-old,7,123,34,40811,24.30791307665242,38.58070179954707,122.44034078046057,602.3113911285404,23.0
T2_CUDA_REPLAY,T2,v1-old,7,124,34,40811,23.11068555480579,39.050966786024894,120.91923720595538,604.1246455120852,23.0
T2_CUDA_REPLAY,T2,v1-old,7,125,34,40811,25.62310114149179,43.88033290680034,122.42180780586718,600.8874642353674,23.0
T2_CUDA_REPLAY,T2,v1-old,7,126,34,40811,24.334396340133843,41.229251759868355,122.73680991854259,602.9578473161903,23.0
T2_CUDA_REPLAY,T2,v1-old,7,127,34,40811,24.750815625180817,40.5394328993176,123.00498715343392,602.2244450902201,23.0
T2_CUDA_REPLAY,T2,v1-old,7,128,34,40811,24.50666391526854,41.629379266760374,123.82529751058482,603.2720288506528,23.0
T2_CUDA_REPLAY,T2,v1-old,7,129,34,40811,24.299762766306323,39.781417921850846,121.08712104931644,602.5474994929092,23.0
T2_CUDA_REPLAY,T2,v1-old,7,130,34,40811,24.47342967345476,39.58834001787757,123.38825780284103,604.4400122260555,23.0
T2_CUDA_REPLAY,T2,v1-old,7,131,34,40811,23.535658940612972,37.99065651105974,123.30380534422937,601.7603000647941,23.0
T2_CUDA_REPLAY,T2,v1-old,7,132,34,40811,24.352189783379437,40.565751349918486,122.93943136703365,604.0422059995076,23.0
T2_CUDA_REPLAY,T2,v1-old,7,133,34,40811,24.598179822026964,38.9398081806025,124.71054601105732,605.2338199372764,23.0
T2_CUDA_REPLAY,T2,v1-old,7,134,34,40811,23.435039437391374,39.0859126779456,120.3883662956819,603.8937841934298,23.0
T2_CUDA_REPLAY,T2,v1-old,7,135,34,40811,25.477223758097853,44.26310885983138,123.73139808841285,602.5833892557964,23.0
T2_CUDA_REPLAY,T2,v1-old,7,136,34,40811,24.744847361655502,41.8273018265516,121.06530513901996,603.888099351496,23.0
T2_CUDA_REPLAY,T2,v1-old,7,137,34,40811,25.267347118979707,41.9979704751014,123.6183573540846,603.9654963797623,23.0
T2_CUDA_REPLAY,T2,v1-old,7,138,34,40811,23.93887978271715,41.47017530961607,121.18609483126599,604.4421832229705,23.0
T2_CUDA_REPLAY,T2,v1-old,7,139,34,40811,25.121364789845494,43.32948939678,122.41320670212602,604.7647103059742,23.0
T2_CUDA_REPLAY,T2,v1-old,7,140,34,40811,25.33434541898815,41.33621804685787,123.42915358954372,604.3081210893774,23.0
T2_CUDA_REPLAY,T2,v1-old,7,141,34,40811,25.401740138479145,42.55163173884837,121.02569011285098,603.8842495175069,23.0
T2_CUDA_REPLAY,T2,v1-old,7,142,34,40811,25.219199308272948,41.29479200705097,124.04041427427238,602.7739265361977,23.5
T2_CUDA_REPLAY,T2,v1-old,7,143,34,40811,24.632040098646712,39.375896802563474,118.88414588004278,601.8632656986706,23.0
T2_CUDA_REPLAY,T2,v1-old,7,144,34,40811,24.172794554289396,40.341617557294754,121.47376828114233,603.0080305675162,23.0
T2_CUDA_REPLAY,T2,v1-old,7,145,34,40811,25.123821503084905,42.68544001573184,121.89506891200834,603.3236712483642,23.0
T2_CUDA_REPLAY,T2,v1-old,7,146,34,40811,24.041476127086753,39.50290980109913,123.95934437579822,604.2783871102704,23.0
T2_CUDA_REPLAY,T2,v1-old,7,147,34,40811,24.06125081885221,40.0823406973287,120.58603819226374,606.005866152919,23.0
T2_CUDA_REPLAY,T2,v1-old,7,148,34,40811,25.240660099311604,41.71424578048691,120.83044102095252,602.977036138644,23.0
T2_CUDA_REPLAY,T2,v1-old,7,149,34,40811,24.045416231480445,40.292751577878704,123.51284267078097,604.1874888085347,23.0
T2_CUDA_REPLAY,T2,v1-old,7,150,34,40811,25.105285717724595,41.88957300438385,121.56643212924774,603.4871158919253,23.0
T2_CUDA_REPLAY,T2,v1-old,7,151,34,40811,24.14951985965725,39.517392794787376,121.31831564758919,603.4013338452936,23.0
T2_CUDA_REPLAY,T2,v1-old,7,152,34,40811,25.716640510239863,39.68793350614225,122.45996228808868,604.5942242240562,23.0
T2_CUDA_REPLAY,T2,v1-old,7,153,34,40811,25.498431521957812,42.16996905281938,122.56203840273281,604.1806837183742,23.0
T2_CUDA_REPLAY,T2,v1-old,7,154,34,40811,24.920788823450273,44.4487871067074,119.21338473617955,602.0394906671992,23.0
T2_CUDA_REPLAY,T2,v1-old,7,155,34,40811,24.595965164633682,40.44092637276465,122.52894316651623,602.9805952437486,23.0
T2_CUDA_REPLAY,T2,v1-old,7,156,34,40811,25.11952007943819,39.91146634230604,122.45876816451113,603.3659548701517,23.0
T2_CUDA_REPLAY,T2,v1-old,7,157,34,40811,24.216555055110923,41.49769392994649,122.66530431679723,605.7180479609474,23.0
T2_CUDA_REPLAY,T2,v1-old,7,158,34,40811,26.673124948441888,42.847376851776104,122.77643738702442,601.0744843404559,23.0
T2_CUDA_REPLAY,T2,v1-old,7,159,34,40811,27.07460150682345,42.09277322696312,122.26430262286044,602.544135051003,23.0
T2_CUDA_REPLAY,T2,v1-old,7,160,34,40811,24.024023768835686,41.29707069630321,124.4152429255506,603.326117260531,23.0
T2_CUDA_REPLAY,T2,v1-old,7,161,34,40811,24.0625638992376,39.97010245521591,120.97892103615844,603.4999534393721,23.0
T2_CUDA_REPLAY,T2,v1-old,7,162,34,40811,23.55340764321499,42.65133664125364,125.15694103213367,603.2656428842449,23.0
T2_CUDA_REPLAY,T2,v1-old,7,163,34,40811,25.222958724686407,40.829133822915445,123.93425879364588,604.5311245935454,23.0
T2_CUDA_REPLAY,T2,v1-old,7,164,34,40811,24.948407529997283,41.656114315548365,122.10318944085351,601.3060775147685,23.0
T2_CUDA_REPLAY,T2,v1-old,7,165,34,40811,23.371353465848568,39.913647403235345,120.79785489069232,602.3279207587736,23.0
T2_CUDA_REPLAY,T2,v1-old,7,166,34,40811,24.227910109084164,39.02352811322902,122.3761286878202,601.6751730637382,23.0
T2_CUDA_REPLAY,T2,v1-old,7,167,34,40811,24.362924365204616,40.944959480474,122.93373086447028,603.5486288316628,23.0
T2_CUDA_REPLAY,T2,v1-old,7,168,34,40811,24.786980722451624,42.22394158084178,122.620293806513,603.9128785861985,23.0
T2_CUDA_REPLAY,T2,v1-old,7,169,34,40811,24.954112952871466,42.93185027412524,123.747976511313,601.3339645306514,23.0
T2_CUDA_REPLAY,T2,v1-old,7,170,34,40811,23.373425663386193,38.55486544020308,122.85522489464978,602.241511178816,23.0
T2_CUDA_REPLAY,T2,v1-old,7,171,34,40811,25.713514439031727,41.77504061660569,120.11566277116506,602.3884779815937,23.0
T2_CUDA_REPLAY,T2,v1-old,7,172,34,40811,24.177722051570676,41.0522794061484,123.4496306690318,601.5616474468304,23.0
T2_CUDA_REPLAY,T2,v1-old,7,173,34,40811,24.729149157047246,40.030168878655005,123.77033509513606,604.5355279413768,23.0
T2_CUDA_REPLAY,T2,v1-old,7,174,34,40811,25.07069137061844,43.16217280089162,122.32280724821737,602.5415329722,23.0
T2_CUDA_REPLAY,T2,v1-old,7,175,34,40811,23.881655552442098,38.73952293541619,123.78063778201636,601.4474007231142,23.0
T2_CUDA_REPLAY,T2,v1-old,7,176,34,40811,23.495124702225468,39.80397672936682,123.7921638834232,603.523803714181,23.0
T2_CUDA_REPLAY,T2,v1-old,7,177,34,40811,23.934243589281408,36.792991390936024,120.53618423833493,602.4148079947905,23.0
T2_CUDA_REPLAY,T2,v1-old,7,178,34,40811,24.340887493386596,39.92728962687485,122.77095051952895,604.2977091106012,23.0
T2_CUDA_REPLAY,T2,v1-old,7,179,34,40811,25.1082449600225,39.54923557033345,123.49010541363485,602.3277406903145,23.0
T2_CUDA_REPLAY,T2,v1-old,7,180,34,40811,24.336785381506438,40.59341781946955,123.50565903796706,603.5420091263388,23.0
T2_CUDA_REPLAY,T2,v1-old,7,181,34,40811,23.75773626326727,38.361637059705345,124.6046125548838,602.8827242005996,23.0
T2_CUDA_REPLAY,T2,v1-old,7,182,34,40811,23.71537034853899,38.765384175864824,121.8210898325703,602.5869138360663,23.0
T2_CUDA_REPLAY,T2,v1-old,7,183,34,40811,24.589647620561234,40.763285081933034,124.23321176944378,603.2741922709561,23.0
T2_CUDA_REPLAY,T2,v1-old,7,184,34,40811,24.584784883658703,41.16166588877565,121.26325914672194,605.4507426542428,23.0
T2_CUDA_REPLAY,T2,v1-old,7,185,34,40811,24.60370564692125,40.32045656129543,120.42592431355312,604.0575912161942,23.0
T2_CUDA_REPLAY,T2,v1-old,7,186,34,40811,24.73381744298495,41.62384346589356,123.28704671407019,601.3205567325554,23.0
T2_CUDA_REPLAY,T2,v1-old,7,187,34,40811,26.307155461837326,41.17939961656481,123.7558785396655,601.9758078099167,23.0
T2_CUDA_REPLAY,T2,v1-old,7,188,34,40811,24.707010125027022,40.905643930798774,120.09972814459952,602.7736043496875,23.0
T2_CUDA_REPLAY,T2,v1-old,7,189,34,40811,24.28236952565889,39.67442593580262,120.52141801003032,605.8120992386114,23.0
T2_CUDA_REPLAY,T2,v1-old,7,190,34,40811,23.713856088185203,41.32912576439756,123.2063202348476,602.7117857114283,23.0
T2_CUDA_REPLAY,T2,v1-old,7,191,34,40811,24.454446572588402,42.09903595915485,122.94330589297851,603.3930156550127,23.0
T2_CUDA_REPLAY,T2,v1-old,7,192,34,40811,24.70938971956605,39.83769720104588,122.54978476963635,602.3917812747609,23.0
T2_CUDA_REPLAY,T2,v1-old,7,193,34,40811,24.713686900603697,43.58567251049789,123.5952277555352,601.125494568147,23.0
T2_CUDA_REPLAY,T2,v1-old,7,194,34,40811,25.595177615675606,41.490331787817006,122.566445114483,602.4540228636506,23.5
T2_CUDA_REPLAY,T2,v1-old,7,195,34,40811,25.027359770187665,39.72417076095343,122.34430546364194,602.605985049054,23.5
T2_CUDA_REPLAY,T2,v1-old,7,196,34,40811,23.53779928662615,40.50532379272542,121.74255001570035,603.6902262423041,23.0
T2_CUDA_REPLAY,T2,v1-old,7,197,34,40811,26.080298078119455,42.407932042785916,122.04018441158556,604.2882373417892,23.0
T2_CUDA_REPLAY,T2,v1-old,7,198,34,40811,23.8973605086493,43.033485422259076,121.17917890813501,604.3043978378782,23.0
T2_CUDA_REPLAY,T2,v1-old,7,199,34,40811,25.31411659280182,40.70644806001992,124.35110825306542,601.576821388755,23.0
T2_CUDA_REPLAY,T2,v1-old,7,200,34,40811,24.412044355602642,43.76710586304105,124.26164202516526,602.6974835000473,23.0
T2_CUDA_REPLAY,T2,v1-old,7,201,34,40811,24.16483684477718,38.96676374178714,125.00149657622238,603.6582040419199,23.0
T2_CUDA_REPLAY,T2,v1-old,7,202,34,40811,24.37728241199929,42.30339462877934,123.08992517575965,602.8083315716528,23.0
T2_CUDA_REPLAY,T2,v1-old,7,203,34,40811,24.631659316801624,42.375584678174576,121.32333948423683,604.9249864386434,23.0
T2_CUDA_REPLAY,T2,v1-old,7,204,34,40811,23.165986377495827,41.271676727302605,122.14035833678702,600.6171820411322,23.0
