version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_fit_vertical_shift_mm,anchor_fit_method,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v4-io,T4,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,mean,1201,1201,1.0,ok,704.9361227789062,1168.5366963965712,1077.2563313480819,704.9361227789062,1168.5366963965723,1077.2563313480814,704.9431366460062,1169.0647734819727,1077.5759328115898,19.239031988180212,22.242174722192246,34.9160838588866,45.650713031184424,33.6783748642028,79.41697785754027,8.0,8.0,100.0,91.84013322231473,73.02601999654618,167.84107577330283,0,{},-102.99568722379422,1062.2344646814151,-1010.3547272061758,-63.9057945,1133.4998500000002,-956.9902950000001,-39.08989272379422,-71.265385318585,-53.36443220617571,66.14969643048457,71.265385318585,97.23444596670284,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,772.412567618685,32.23488410506529,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.42445279783336787,0.42445279783336787,mean,1201,1201,1.0,ok,707.6983254484048,1041.8406181468113,1621.5437451582925,707.6983254484056,1041.8406181468104,1621.5437451582895,707.630144534321,1041.612583992923,1620.8397481063837,26.184321936267015,21.295554733362536,26.922950723457355,43.17365680969619,33.75530746980203,77.3242106541525,8.0,8.0,100.0,91.3405495420483,74.59798582180457,166.4966979874621,0,{},23.290477513539372,1606.5218784916258,-999.8033953759407,-43.6886845,1590.1300500000002,-956.35754,66.97916201353937,16.391828491625574,-43.44585537594071,79.83577201595229,16.391828491625574,81.50118118580845,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,990.2052092885641,41.32396532600986,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.48139953753840103,0.48139953753840103,mean,1200,1200,1.0,ok,1522.547992416158,1176.1730161513951,1002.9692253519505,1522.5479924161607,1176.173016151394,1002.969225351949,1522.0047678694298,1177.1783552173902,1005.5958630597785,32.88235403380708,38.298438715396166,58.5811908033043,77.3290083395276,68.16124705828148,130.84045009603037,8.0,8.0,99.83333333333333,91.66666666666666,59.67740694290015,132.4259444115329,0,{},-160.91714402937578,987.9473586852837,-194.76133120996064,-189.628155,1139.0976,-197.96616,28.711010970624216,-151.15024131471637,3.2048287900393575,28.8893246464636,151.15024131471637,153.8862844051599,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,210.42408004244712,8.781571037865104,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.0167156256319245,1.0167156256319245,mean,1201,1201,1.0,ok,1541.2845483378048,1194.7143932719123,1012.6506815681403,1541.2845483378044,1194.714393271914,1012.650681568141,1543.8171640959902,1192.4837217270292,1017.3405834354951,20.419657174423055,21.465089407235304,36.787547151923306,47.23384472850535,30.947213874787693,74.69650898724316,8.0,8.0,99.91673605328893,91.9233971690258,43.05387357031621,139.9572465668903,0,{},-180.57607650298837,997.6288149014734,-177.20093351149762,-198.69532,1132.6278,-194.690585,18.119243497011638,-134.99898509852653,17.489651488502375,25.18322644327513,134.99898509852653,137.32778623325092,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,208.15261748624962,8.6867767073252,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,mean,1201,1201,1.0,ok,1498.821088122328,1185.9099331216157,994.7087055534018,1498.8210881223272,1185.9099331216182,994.7087055534015,1498.91914268916,1184.3787462962357,992.9258963205351,21.646485055664098,28.775494720583296,40.62677104425315,54.287511797480384,46.06664046034712,92.43010053169814,8.0,8.0,99.91673605328893,95.58701082431307,56.24517820650775,157.72969854636844,0,{},-169.1759351274493,979.686838886735,-219.04230954799118,-200.165335,1132.2551,-184.312585,30.989399872550706,-152.56826111326507,-34.72972454799117,46.54564073723968,152.56826111326507,159.51041022693664,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,209.439366523459,8.740476255760337,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,mean,1201,1201,1.0,ok,1537.5136924743263,1201.1127961754578,1054.8764126364385,1537.513692474326,1201.1127961754587,1054.8764126364395,1541.46378263798,1200.1591216525155,1062.974903583515,27.588028037543307,21.04086351865072,52.16931005122592,62.65344475630773,33.170269147294846,128.72704535872967,8.0,8.0,99.91673605328893,89.75853455453789,58.162361647744376,161.84329272421695,0,{},-186.73037621731783,1039.8545459697718,-181.3582774575093,-184.85465499999998,1122.0572,-185.78015499999998,-1.875721217317846,-82.20265403022813,4.421877542490677,4.803262546007633,82.20265403022813,82.34286648337707,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,193.9946298264024,8.095925249815744,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,mean,1199,1199,1.0,ok,1393.2461093507773,1172.8317770852223,98.40433015621436,1393.2461093507768,1172.8317770852216,98.40433015621441,1393.5660072523006,1173.6917311681118,102.23172725792212,18.507073731238172,24.722078155501773,64.44761387708802,71.4645916581803,56.08106095484047,127.64844560143096,8.0,8.0,99.83319432860718,92.49374478732277,66.19369615687148,106.23935343354836,0,{},-149.62756309669453,83.38246348954758,-323.61274255308535,-180.39839999999998,209.45865500000002,-328.203235,30.77083690330545,-126.07619151045245,4.590492446914652,31.111364879011738,126.07619151045245,129.8580882749137,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,746.0479146483464,31.13461519619808,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.8878688194487978,1.8878688194487978,mean,1199,1199,1.0,ok,1467.687048218852,1329.8315775379294,113.79430167370907,1467.6870482188524,1329.8315775379297,113.79430167370904,1467.6322207395053,1328.57123564172,113.52718617943893,15.621742854190732,20.993519663746607,32.38656224793709,41.63719649440964,34.224558832969116,74.83812467579122,8.0,8.0,99.83319432860718,92.91075896580485,35.874590246509335,120.91879862500603,0,{},-310.909598521921,98.77243500704229,-258.97145720968933,-295.4243,206.90585,-224.00141000000002,-15.485298521920981,-108.1334149929577,-34.97004720968931,38.24524378482777,108.1334149929577,114.69757674074948,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,758.3430541074473,31.647724915193994,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,mean,1201,1201,1.0,ok,1664.0844709410146,1185.3850121748455,16.30085927604409,1664.0844709410155,1185.3850121748471,16.300859276044097,1666.7338935239734,1187.4419249873638,21.42558918187792,21.707901580773232,21.698414524899913,108.52322564552617,112.78007221333347,73.51434377067035,183.8257140634419,8.0,8.0,99.91673605328893,89.84179850124896,178.44586630944568,224.98510109217162,0,{},-178.81903587432384,1.278992609377303,-54.05966848941898,-188.530555,205.96057000000002,-114.135095,9.711519125676148,-204.68157739062272,60.075426510581025,60.85532412333858,204.68157739062272,213.53669145434952,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,747.0845615290667,31.177877299196894,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,mean,1201,1201,1.0,ok,1484.6481850211392,1043.8016823019564,54.25805446789034,1484.6481850211403,1043.801682301954,54.2580544678903,1485.558235214737,1043.244024065242,61.25907121759644,19.471481919679125,23.297636900668365,74.28488273941988,80.25062178521196,42.91628972445701,155.53943968298242,8.0,8.0,100.0,91.42381348875936,111.02565643755888,197.5657174536968,0,{},-26.464940734992524,39.23618780122355,-224.44584661690146,-80.19599149999999,202.56013000000002,-220.692665,53.73105076500747,-163.32394219877648,-3.7531816169014576,53.86197349300577,163.32394219877648,171.97622592646502,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,741.3886596640334,30.940171772137404,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,mean,1201,1201,1.0,ok,1482.3442659229954,1208.1402965737198,1575.7069080945723,1482.3442659229959,1208.1402965737211,1575.706908094572,1482.8611868993705,1209.0608734831237,1575.0580153004746,26.177261228951924,32.319420533888845,37.62506254052157,56.08421596379239,46.93132246803123,93.93942808753818,8.0,8.0,99.91673605328893,91.3405495420483,106.37220334359453,182.08522631819113,0,{},-190.35053425238902,1560.6850414279056,-236.8555372425776,-212.053465,1598.6443,-226.93474500000002,21.702930747610964,-37.95925857209431,-9.92079224257759,23.86292776999472,37.95925857209431,44.836866896551776,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,663.0470140007798,27.670761130178835,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,0.8995698510122168,0.8995698510122168,mean,1201,1201,1.0,ok,1466.9574732909791,1246.1684394172935,1526.8985855327617,1466.957473290978,1246.1684394172942,1526.8985855327594,1467.08487517438,1247.3247413358072,1525.3894027112221,17.67183639033348,22.02632732990005,27.582874368129993,39.47490158896738,33.925674120721844,67.17646077976985,8.0,8.0,99.83347210657784,92.67277268942547,127.28412581650879,193.9571542767956,0,{},-227.36004805511652,1511.876718866095,-254.55268175002902,-232.83767,1599.3211999999999,-235.17408,5.477621944883481,-87.4444811339049,-19.37860175002902,20.137888368875643,87.4444811339049,89.73333733198129,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,667.3618160827639,27.850829594727323,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6953588961350192,2.6953588961350192,mean,1201,1201,1.0,ok,1440.2945692659462,1214.9808852806775,1616.2788010010795,1440.2945692659464,1214.9808852806777,1616.2788010010786,1445.8002185251707,1223.0254860899927,1614.517331656077,44.07364014457555,51.43567645349178,35.657934072622574,76.54804262781204,65.19038260577383,126.0032074099773,8.0,8.0,100.0,93.75520399666945,89.8825925858482,151.39797817897045,0,{},-194.59126233271672,1601.2569343344128,-279.2464191413578,-230.87733,1599.6642499999998,-223.24148,36.28606766728328,1.5926843344129793,-56.00493914135782,66.73254015082787,1.5926843344129793,66.75154349055113,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,667.011187668517,27.836196914251865,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
v4-io,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4256908686659244,1.4256908686659244,mean,1201,1201,1.0,ok,1461.1200809901916,1257.899040950088,1567.8013961310412,1461.1200809901939,1257.899040950088,1567.801396131041,1464.3428038970728,1254.2466312166134,1568.0367450716776,38.61717304642078,46.964555597247006,42.13640879828156,73.97589122788594,47.56836676410407,121.55908599340829,8.0,8.0,99.91673605328893,92.5895087427144,165.46992289342782,210.07204586006665,0,{},-238.70931274855752,1552.7795294643745,-261.10068542387603,-218.202475,1599.5815,-226.071175,-20.50683774855753,-46.801970535625514,-35.02951042387602,40.590602298833936,46.801970535625514,61.95176705308462,0.9999999999999996,1.0,-15.021866666666787,height_preserving_2d_horizontal_FGH_vertical_shift,0.9582672713308588,664.8880006105873,27.747590524849453,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v4-io/layout.json
