method,tag_method,layout,keep_k,repeat,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T1_CUDA_REPLAY,T1,v3-lite,7,73,34,40811,19.954264241063168,32.489000074173006,103.89521214645137,547.6541749027801,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,74,34,40811,19.655253640088723,33.793765900970996,102.71077732439684,548.154564992741,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,75,34,40811,21.17039212018756,34.71601162575709,103.88877544401544,548.3385063573286,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,76,34,40811,20.836715905354154,36.10655298383827,101.84906476489289,548.5343032039725,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,77,34,40811,22.159606526996605,36.39743988885509,103.85633528725437,546.4757956368951,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,78,34,40811,20.716696101352976,31.929827484344457,103.07880665669137,545.7758251316693,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,79,34,40811,21.421340534361114,36.658113814920284,104.31359798855289,547.9422449313267,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,80,34,40811,19.509176695335512,33.282610113192376,103.55053294025967,548.9362415694212,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,81,34,40811,20.384179589524443,33.32994482204939,104.80234690911523,548.0970325266709,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,82,34,40811,20.602528822511694,33.57723039197684,102.47633749604444,547.0860234415563,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,83,34,40811,20.024809821223194,34.05043170156873,102.77959167470564,548.120034696512,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,84,34,40811,21.253649560180065,34.74473228615501,104.98326569890023,549.0271695237341,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,85,34,40811,20.52261973662634,32.499053580523885,102.75284742038806,547.7921738711789,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,86,34,40811,20.218176155135616,34.271569839757156,104.67802385900187,546.6132804012084,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,87,34,40811,20.33129147497686,34.869994089479945,105.32185463102307,546.1169570486431,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,88,34,40811,20.698244982522098,34.24832079328088,104.53326209424785,546.7415253445465,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,89,34,40811,20.572263179703683,34.69961393020427,101.82506007574776,549.3334850018813,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,90,34,40811,19.991912765203743,32.41190051902085,101.97047207964349,544.4624838413704,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,91,34,40811,19.86089455019188,33.346765380236064,103.30071346065495,548.1554145053831,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,92,34,40811,20.33349919864437,34.54239485868652,103.4797462059739,547.6872523485301,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,93,34,40811,19.831637251192024,34.973624833623255,102.14249321972,548.6530989213751,23.5
T1_CUDA_REPLAY,T1,v3-lite,7,94,34,40811,20.358743911083252,33.01658781652306,103.045386258444,547.6622203000932,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,95,34,40811,20.670244249854925,34.19929032238447,103.16636501046139,545.9113245038261,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,96,34,40811,20.895986057775495,33.673109933637285,103.63931210914014,547.3478856532709,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,97,34,40811,20.48816243025552,33.907328700748835,102.53946916250896,547.3915426200977,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,98,34,40811,20.60478082696747,36.21141369888242,103.92401320969654,548.7893889955282,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,99,34,40811,19.7724774978239,30.939900208516917,104.87541315368748,549.266396947342,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,100,34,40811,20.837122318934703,35.75753132761057,100.87998408393128,549.0227115059993,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,101,34,40811,20.775737720830996,36.922809434201596,104.03347619254149,546.4594804293695,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,102,34,40811,20.316917652871332,34.66403237442162,103.15606851078869,547.6689149048032,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,103,34,40811,21.633158937380784,33.39082154622977,102.76791523869555,547.298664278379,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,104,34,40811,20.17704536516885,32.905172759645495,104.44551684597756,547.5857544886503,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,105,34,40811,19.638638156637736,33.414056394001534,103.8324227603805,548.612035400085,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,106,34,40811,20.823076320059275,35.169528975998574,101.95899942985452,548.1519190201069,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,107,34,40811,20.56391785173774,35.29636285179521,104.55140231512449,549.5086525866507,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,108,34,40811,19.873483410634257,32.16474389191201,103.39773868858258,548.8985219641158,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,109,34,40811,21.56576574528722,36.44385103028533,103.17452013865,547.1845926045621,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,110,34,40811,21.484459297527067,36.658986460031215,103.1905239719406,547.6391311699564,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,111,34,40811,21.253269273162374,34.86928471467125,104.91591351654252,548.6395248027785,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,112,34,40811,21.450823436198675,35.73802700211185,103.26521086270861,547.0227353316143,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,113,34,40811,20.44409087161057,32.978074039004255,102.62263214744172,547.3332543746578,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,114,34,40811,20.713665737252086,37.149447151864166,103.70852203928088,546.2408226383428,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,115,34,40811,20.167506354696396,32.73365591482397,103.68284373735031,548.2557371883576,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,116,34,40811,19.924102861090333,34.1880995838591,103.4415794226447,546.3247890189132,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,117,34,40811,20.442201686825037,34.94721460536609,102.59633452590842,546.4387552776702,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,118,34,40811,19.124189898479464,33.642809055022184,103.77489615070763,547.0710931463979,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,119,34,40811,21.079966520647858,33.731838069459606,104.59279323127916,546.3374598309254,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,120,34,40811,21.558197556206053,36.1096265618699,103.92829756555687,546.9982989984519,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,121,34,40811,20.68808235420476,33.47422008639484,102.92142614680515,547.937950850134,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,122,34,40811,21.734035879877773,38.47745394697082,105.01242782149376,548.9555370621865,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,123,34,40811,20.166682632210957,33.29852756875863,103.22105903437213,548.4170515523639,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,124,34,40811,20.41963180670227,33.477424933011534,104.31835396013096,547.9943435072073,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,125,34,40811,21.58284442025414,35.56992927069071,102.81176619233126,544.9286786223422,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,126,34,40811,20.72958518985849,35.25450884430805,103.34050937736055,548.1364666297078,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,127,34,40811,20.232308061165277,33.290808014447535,105.0395640991508,546.29127545649,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,128,34,40811,20.387132380723767,33.10027223805011,105.48583545668453,547.98283561111,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,129,34,40811,19.720902615276827,33.91890465746819,103.74626176144585,545.7542746812765,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,130,34,40811,20.218801104613306,32.64133108358554,103.31071761182683,548.3761937560059,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,131,34,40811,19.877723034428776,32.7665341368537,102.93387928918273,546.5185792329445,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,132,34,40811,20.51746371178953,33.485130242511104,103.5172627474288,548.99109861531,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,133,34,40811,20.619330500568925,34.28137875307162,104.17845843833024,549.1360765080352,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,134,34,40811,20.5982269862819,36.91420937968529,102.33655318447433,548.3719934831531,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,135,34,40811,20.56461420669532,36.89047990892844,102.35616105973489,546.3491184868792,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,136,34,40811,19.8080710228927,35.23758074387234,101.74697474105201,548.6990090512813,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,137,34,40811,20.405869298173407,35.263301865272375,104.84401534143693,548.4934234594366,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,138,34,40811,21.288913895195627,34.94022170910594,104.36080376573958,549.0271381357118,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,139,34,40811,21.221903670800963,36.0683743575542,105.57207692816647,547.9607124748829,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,140,34,40811,21.069899086197687,35.512527516324695,105.32311191376576,549.0905163601299,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,141,34,40811,20.125521275591552,33.27234289398207,103.60427913898704,546.9713822319176,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,142,34,40811,20.906822959857024,34.26444018018058,105.27065692350881,547.9048251482775,23.5
T1_CUDA_REPLAY,T1,v3-lite,7,143,34,40811,20.581609453136217,32.70262700343673,102.57431457542219,547.6483934873265,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,144,34,40811,20.14175834442036,36.03378571861437,103.96341778026435,548.5621174506688,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,145,34,40811,21.461435831097944,36.36604116930839,103.43792357616772,547.7050949058214,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,146,34,40811,19.9728947611558,31.045981734978433,106.69184179265697,549.0976405359552,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,147,34,40811,20.478992460328794,34.80497219001075,103.8562438104261,549.4347622081593,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,148,34,40811,19.536351207100864,35.2129488940981,103.85061969090141,545.971344359594,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,149,34,40811,19.91588723124775,33.518019308259625,103.2685976906728,547.7083763363471,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,150,34,40811,21.086461502191668,35.66468756734403,102.75530128258106,547.8796402159649,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,151,34,40811,19.283564922039147,32.623106288390304,103.05984259943595,549.2479944891286,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,152,34,40811,21.29570050350668,35.183199781396354,103.46317622333692,547.9310038128135,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,153,34,40811,21.497462640040794,33.51664455893322,103.95799335604337,549.4780604964039,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,154,34,40811,20.743689281695737,35.823286229491515,102.502384607212,546.5471794439726,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,155,34,40811,20.02936239111454,33.059630219423326,103.00469027121152,547.3611282725778,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,156,34,40811,19.770933608310028,34.62606193223458,104.15785635256535,547.4625714129913,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,157,34,40811,21.389797571733105,35.60853359385664,104.3717213005599,549.9464981795481,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,158,34,40811,20.745171638877757,36.7555406431623,103.29067011542284,546.6653181804884,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,159,34,40811,21.204068252022505,34.44232743804824,103.25537124084113,547.0574804925211,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,160,34,40811,20.10289655376581,35.05132183705445,105.61927722181865,548.0259086326114,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,161,34,40811,21.322585185336507,34.39942977780049,101.50508040728087,548.0645026573652,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,162,34,40811,20.556817916953026,33.11390190956921,104.38830162530505,548.1685721898882,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,163,34,40811,20.895256105593717,33.98797998514155,103.15592063459212,547.9031983260936,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,164,34,40811,20.69649721837663,34.94024853636208,102.52673389707695,546.8180723114162,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,165,34,40811,19.592323457710897,32.69916731206246,102.02676203129609,545.63924149886,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,166,34,40811,21.115919848519567,33.56521910921361,103.45281679902682,546.540432928947,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,167,34,40811,19.832475332011725,33.44313727694132,104.54128643117444,550.014897734123,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,168,34,40811,21.22594804890275,34.12285176455817,103.67165551680961,547.8581351350604,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,169,34,40811,20.77253962216726,36.32661254760288,105.66816894225983,546.152473612715,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,170,34,40811,19.710517652568587,33.11918543669867,102.57215409400476,546.0989321638741,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,171,34,40811,21.719141512700503,34.79403220280386,102.56983785668204,546.3909719605567,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,172,34,40811,21.035183930604475,33.43394340170775,103.94394520127997,546.1290033251674,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,173,34,40811,20.179689270729632,33.25599685049896,103.59014664411842,548.5062146769233,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,174,34,40811,21.286009028878997,35.20097833943554,102.9945697872081,547.1035968299991,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,175,34,40811,20.627154059313224,35.84796093933748,103.9531522965996,546.454412052135,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,176,34,40811,20.274732693717127,34.982772524525146,104.26198820894797,548.0635876059085,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,177,34,40811,19.854928968343817,34.88029395340447,101.25601903570828,547.2971296077694,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,178,34,40811,21.3614880698425,34.06647148633964,103.47946464398879,548.4698693617488,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,179,34,40811,20.08063478103349,33.66067095156238,105.75079565387816,547.5880348325624,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,180,34,40811,20.186451578281833,33.50679631583871,103.4041350088075,549.0857101243624,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,181,34,40811,19.489754228783777,34.68536929823311,103.81512653895768,546.9716724516179,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,182,34,40811,20.080885707981615,35.76320619366179,103.55934423352838,546.7636384215975,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,183,34,40811,20.506116516385152,33.67795047141135,103.29334579763844,546.0060293374731,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,184,34,40811,20.421135052507466,34.97314587082377,103.41219230027811,549.0151820484184,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,185,34,40811,19.915643032838894,34.426381502810386,101.47186499488137,548.414680465155,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,186,34,40811,20.271881070850235,34.45743942339492,102.71452218376984,546.8217877291411,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,187,34,40811,21.455803631823887,34.62410411597548,103.10670878316631,547.0139757534507,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,188,34,40811,20.425922604371593,35.3708580261132,101.71065808196138,547.2036547109997,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,189,34,40811,21.075463072882783,33.851640716114,102.59235510467349,548.767547491093,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,190,34,40811,19.72635120793874,36.12187937370504,102.23762520651519,546.6364556360556,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,191,34,40811,20.718934925559566,34.35054420034808,102.58900068589391,547.2530004560224,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,192,34,40811,19.70978458860684,34.35626296486646,104.67347986541218,547.4988861493889,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,193,34,40811,20.972505106699124,34.878633043196565,103.52732192310776,546.3450398207898,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,194,34,40811,21.205322228929553,33.703153115593025,105.37828052210466,546.9789493732911,23.5
T1_CUDA_REPLAY,T1,v3-lite,7,195,34,40811,20.40485336155052,34.17445915901851,103.91528256479171,547.5429510658082,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,196,34,40811,19.79368747114456,35.75393955682666,103.21979673283812,548.641855144147,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,197,34,40811,21.344880019907325,36.31019242647328,102.66927901776418,548.3795930765091,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,198,34,40811,21.083989135871995,35.07064996076174,103.35045999088894,547.7666954472672,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,199,34,40811,21.08723581807487,35.19142373846014,105.45862603351819,546.8752953922382,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,200,34,40811,21.29377080299885,37.136589996248475,105.06251107184636,547.2117811937862,23.0
T1_CUDA_REPLAY,T1,v3-lite,7,201,34,40811,21.511625955079296,36.44679108535854,104.78007870395075,547.8067964733289,23.0
