method,tag_method,layout,keep_k,repeat,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T1_CUDA_REPLAY,T1,v1-old,7,32,34,40811,24.77581800915304,42.225415244980496,120.56190660685357,606.4841257144373,23.0
T1_CUDA_REPLAY,T1,v1-old,7,33,34,40811,24.457968520092102,39.154015021826766,122.88766788791037,604.1982671961316,23.0
T1_CUDA_REPLAY,T1,v1-old,7,34,34,40811,25.07851350250757,41.97679911038947,122.3096568050365,603.9054626220365,23.0
T1_CUDA_REPLAY,T1,v1-old,7,35,34,40811,24.433906119025828,41.0579914627434,122.57519463297783,604.8665826770513,23.0
T1_CUDA_REPLAY,T1,v1-old,7,36,34,40811,23.541156785513202,38.91348825653278,124.48563643937723,605.3778471784058,23.0
T1_CUDA_REPLAY,T1,v1-old,7,37,34,40811,25.431058971979105,42.786346714795826,124.15480755720337,605.4266730372245,23.0
T1_CUDA_REPLAY,T1,v1-old,7,38,34,40811,25.40281723204311,42.07775193955813,123.67227816143706,603.6959374227774,23.0
T1_CUDA_REPLAY,T1,v1-old,7,39,34,40811,24.663504510289307,40.08830145543713,122.2326651050507,603.2078546731477,23.0
T1_CUDA_REPLAY,T1,v1-old,7,40,34,40811,24.529554749548637,40.73901122881993,120.73705546573487,602.5629129570531,23.0
T1_CUDA_REPLAY,T1,v1-old,7,41,34,40811,25.128009813317526,41.392037423032754,122.28503704213935,602.8291478089832,23.0
T1_CUDA_REPLAY,T1,v1-old,7,42,34,40811,24.832059669722142,40.24373066954504,123.8460820441948,603.7458981958862,23.0
T1_CUDA_REPLAY,T1,v1-old,7,43,34,40811,24.512998186308558,39.43268610556858,124.5357104461363,603.4828198577303,23.0
T1_CUDA_REPLAY,T1,v1-old,7,44,34,40811,24.20431409217418,40.68656243054693,122.39186002369686,604.7466428772661,23.0
T1_CUDA_REPLAY,T1,v1-old,7,45,34,40811,24.6546029548046,40.918616614840964,120.63533181375328,605.1450961030506,23.0
T1_CUDA_REPLAY,T1,v1-old,7,46,34,40811,24.05296155711332,39.96599762647905,124.4063406216367,602.9029111076371,23.0
T1_CUDA_REPLAY,T1,v1-old,7,47,34,40811,25.77811801216083,41.14399250737105,121.65614989247993,604.8050498493805,23.0
T1_CUDA_REPLAY,T1,v1-old,7,48,34,40811,26.85727431905935,45.14222268608214,121.42019378437467,603.2939945084581,23.0
T1_CUDA_REPLAY,T1,v1-old,7,49,34,40811,23.897867523799,40.05249021683515,120.85327751165923,603.0038868804844,23.0
T1_CUDA_REPLAY,T1,v1-old,7,50,34,40811,24.51321983752841,42.306927217233394,122.43760402609408,601.3897980045294,23.0
T1_CUDA_REPLAY,T1,v1-old,7,51,34,40811,26.03718050932214,43.23254401426118,122.95584975147908,604.0172013591409,23.0
T1_CUDA_REPLAY,T1,v1-old,7,52,34,40811,25.043797253588387,42.892632469504555,124.7483163117662,605.5052567053199,23.0
T1_CUDA_REPLAY,T1,v1-old,7,53,34,40811,23.542201019331635,38.98650151025366,123.12992124256309,603.4300735758964,23.0
T1_CUDA_REPLAY,T1,v1-old,7,54,34,40811,23.96817449813024,41.0786347829383,122.26573442344286,601.9022257565306,23.0
T1_CUDA_REPLAY,T1,v1-old,7,55,34,40811,24.343681366108395,41.66882377081858,122.07850149293841,604.0079216127787,23.0
T1_CUDA_REPLAY,T1,v1-old,7,56,34,40811,24.257726871272723,39.119191406250096,125.18397176583504,603.4034098139103,23.0
T1_CUDA_REPLAY,T1,v1-old,7,57,34,40811,25.96092929945162,44.865966439870476,121.27271218423536,605.7314284069821,23.0
T1_CUDA_REPLAY,T1,v1-old,7,58,34,40811,24.01216540641782,40.664191312294335,121.81418574017395,603.1617463811631,23.0
T1_CUDA_REPLAY,T1,v1-old,7,59,34,40811,24.331957727245268,46.49135263038714,123.7486311123654,603.2180412922237,23.0
T1_CUDA_REPLAY,T1,v1-old,7,60,34,40811,23.489428942817206,39.20974055575411,123.81390018747794,601.2551165196148,23.0
T1_CUDA_REPLAY,T1,v1-old,7,61,34,40811,23.32673820651639,38.64249935810402,123.82703081107603,605.4529009489961,23.0
T1_CUDA_REPLAY,T1,v1-old,7,62,34,40811,24.047233339454657,40.95365455540934,122.0361660218789,603.0006327816026,23.0
T1_CUDA_REPLAY,T1,v1-old,7,63,34,40811,25.47261598102683,41.4031026750356,123.91593452639563,602.4032421117183,23.0
T1_CUDA_REPLAY,T1,v1-old,7,64,34,40811,24.91804373316159,39.0724274610089,121.49134289977043,602.9945973523094,23.0
T1_CUDA_REPLAY,T1,v1-old,7,65,34,40811,24.899352255255096,42.37751520266499,122.94307499029681,603.0794895934066,23.0
T1_CUDA_REPLAY,T1,v1-old,7,66,34,40811,22.725122371322783,39.97841508499691,121.62523489259331,603.2017070517046,23.0
T1_CUDA_REPLAY,T1,v1-old,7,67,34,40811,24.339767976170453,41.7414943644345,122.27508922711046,603.2870895318445,23.5
T1_CUDA_REPLAY,T1,v1-old,7,68,34,40811,23.73321740218855,37.16912300355553,121.92261559349019,604.344626258578,23.0
T1_CUDA_REPLAY,T1,v1-old,7,69,34,40811,23.001012352870475,39.63554710356979,122.99520193628577,600.3555469162369,23.5
T1_CUDA_REPLAY,T1,v1-old,7,70,34,40811,24.037458906585158,41.037535577266326,123.05382276734952,603.1786943022723,23.0
T1_CUDA_REPLAY,T1,v1-old,7,71,34,40811,26.06246443407401,42.85104464493299,120.79796831885602,601.6718615942959,23.0
T1_CUDA_REPLAY,T1,v1-old,7,72,34,40811,22.86389694132741,38.51908024285879,122.34238392193703,603.8486237603296,23.0
T1_CUDA_REPLAY,T1,v1-old,7,73,34,40811,24.761898865796624,38.88426597354574,122.19475660185373,603.4561502411867,23.0
T1_CUDA_REPLAY,T1,v1-old,7,74,34,40811,22.58630253454406,38.3900393292667,120.61691452671045,603.0293940319939,23.0
T1_CUDA_REPLAY,T1,v1-old,7,75,34,40811,24.386925450721918,39.298485161460604,121.05288920235436,604.4829776638194,23.0
T1_CUDA_REPLAY,T1,v1-old,7,76,34,40811,25.26305738740089,42.153907329277374,121.34477083644532,605.0625454736086,23.0
T1_CUDA_REPLAY,T1,v1-old,7,77,34,40811,25.127282409096154,42.02547043073869,122.51635306103704,601.6893382367261,23.0
T1_CUDA_REPLAY,T1,v1-old,7,78,34,40811,24.64132101418739,39.26983749975422,121.8688877403035,600.5238338046356,23.5
T1_CUDA_REPLAY,T1,v1-old,7,79,34,40811,25.34961930951464,40.374508793745754,123.12604108392657,603.768455186092,23.0
T1_CUDA_REPLAY,T1,v1-old,7,80,34,40811,24.095018995737938,38.092231000626384,121.85854471767112,604.6301005804609,23.0
T1_CUDA_REPLAY,T1,v1-old,7,81,34,40811,24.78119927067292,40.71890924781391,121.06675203538364,604.5484689648565,23.0
T1_CUDA_REPLAY,T1,v1-old,7,82,34,40811,23.392548205275723,38.909326406373246,122.98279675263078,604.1655263220622,23.0
T1_CUDA_REPLAY,T1,v1-old,7,83,34,40811,22.88074922957368,36.588660944286616,120.58213017709588,603.2053183407727,23.0
T1_CUDA_REPLAY,T1,v1-old,7,84,34,40811,23.86536500658754,41.15692120122719,123.7186840812325,605.2242902108458,23.0
T1_CUDA_REPLAY,T1,v1-old,7,85,34,40811,22.912585558696875,39.40717085893232,124.64106226841845,603.3138237645467,23.0
T1_CUDA_REPLAY,T1,v1-old,7,86,34,40811,23.515181162726087,39.68286004981508,123.75968529764499,604.1903265709591,23.0
T1_CUDA_REPLAY,T1,v1-old,7,87,34,40811,23.666031921708342,40.79656702814101,124.00873393596544,601.3853331340313,23.0
T1_CUDA_REPLAY,T1,v1-old,7,88,34,40811,25.209130374525543,39.22266448826332,124.04672396746051,602.4368261435957,23.0
T1_CUDA_REPLAY,T1,v1-old,7,89,34,40811,24.464667610050455,38.308348754573885,121.83840174814176,604.9661240493266,23.0
T1_CUDA_REPLAY,T1,v1-old,7,90,34,40811,24.231132704692087,38.73550210174639,121.0175411547358,599.8668021474296,23.0
T1_CUDA_REPLAY,T1,v1-old,7,91,34,40811,23.598990147605534,40.636079937059876,123.60524486801935,602.3579242482939,23.0
T1_CUDA_REPLAY,T1,v1-old,7,92,34,40811,25.083280000503443,41.51326024849081,122.52042750651971,603.0146657514799,23.0
T1_CUDA_REPLAY,T1,v1-old,7,93,34,40811,25.858185333962986,41.748796557867934,122.65273778662066,604.5876924383224,23.0
T1_CUDA_REPLAY,T1,v1-old,7,94,34,40811,24.488189404170996,40.90616408320788,122.32997013801946,604.0607917938923,23.0
T1_CUDA_REPLAY,T1,v1-old,7,95,34,40811,25.521044018403906,42.72369567210098,122.92245279249005,601.9112550165781,23.0
T1_CUDA_REPLAY,T1,v1-old,7,96,34,40811,25.33658462669424,41.12267933667827,121.57584437445567,604.0651589283002,23.0
T1_CUDA_REPLAY,T1,v1-old,7,97,34,40811,24.108327175493365,41.54193346730074,121.9404161395541,602.2912957752899,23.0
T1_CUDA_REPLAY,T1,v1-old,7,98,34,40811,24.95691580091482,40.147839216559916,124.12136229613623,604.24172309491,23.0
T1_CUDA_REPLAY,T1,v1-old,7,99,34,40811,24.675079340138552,38.809206819664354,123.69507408560291,604.8407690816274,23.0
T1_CUDA_REPLAY,T1,v1-old,7,100,34,40811,23.7738332002272,40.9373454537416,121.54859122853917,604.3325941364966,23.0
T1_CUDA_REPLAY,T1,v1-old,7,101,34,40811,25.268857034302187,40.91417936230859,123.3217689030027,603.1448153892891,23.0
T1_CUDA_REPLAY,T1,v1-old,7,102,34,40811,24.280510604440963,40.14340650715977,123.1482828988061,604.7650373695199,23.0
T1_CUDA_REPLAY,T1,v1-old,7,103,34,40811,25.199601059000635,39.22399621510363,123.29912730930477,603.0625530716459,23.0
T1_CUDA_REPLAY,T1,v1-old,7,104,34,40811,24.84738431576836,40.693837332084364,122.61235989147693,604.539069978276,23.5
T1_CUDA_REPLAY,T1,v1-old,7,105,34,40811,23.692526224353497,38.7063196865101,123.2753842106612,605.6114358130772,23.0
T1_CUDA_REPLAY,T1,v1-old,7,106,34,40811,24.233078985010273,40.49844940802009,121.73688665397225,604.3083004646079,23.0
T1_CUDA_REPLAY,T1,v1-old,7,107,34,40811,23.48438541240795,44.14360232962919,122.83362720702166,605.2966413761293,23.0
T1_CUDA_REPLAY,T1,v1-old,7,108,34,40811,24.475133992219412,38.56423085248191,122.93394263270076,605.376517293965,23.0
T1_CUDA_REPLAY,T1,v1-old,7,109,34,40811,25.93359702165857,44.161118868615844,121.75355315070271,603.4089192323909,23.0
T1_CUDA_REPLAY,T1,v1-old,7,110,34,40811,26.267925055035903,43.70376241093638,124.48075322512909,602.69119846618,23.0
T1_CUDA_REPLAY,T1,v1-old,7,111,34,40811,24.115250375122027,40.03715995016655,123.23654567212985,604.9424461436518,23.0
T1_CUDA_REPLAY,T1,v1-old,7,112,34,40811,24.087877480001637,42.12533293612968,122.84560331591987,603.2260599668155,23.0
T1_CUDA_REPLAY,T1,v1-old,7,113,34,40811,24.01131496655902,40.323597052606985,123.53935211326464,602.3665907085647,23.0
T1_CUDA_REPLAY,T1,v1-old,7,114,34,40811,27.35915268405416,45.76025586732044,122.23369427900745,601.5201843656869,23.0
T1_CUDA_REPLAY,T1,v1-old,7,115,34,40811,22.9695117238104,38.72637313450373,122.45321435283464,603.0143580180595,23.0
T1_CUDA_REPLAY,T1,v1-old,7,116,34,40811,23.534017395625117,43.01020930484799,121.0857535138937,601.8084735851817,23.0
T1_CUDA_REPLAY,T1,v1-old,7,117,34,40811,24.17371357199533,38.72338682528872,121.11444777092167,602.5729662908007,23.0
T1_CUDA_REPLAY,T1,v1-old,7,118,34,40811,22.840167907978646,40.33183333537589,122.51458399373993,604.4019158501754,23.5
T1_CUDA_REPLAY,T1,v1-old,7,119,34,40811,24.375169025453214,37.99212581506796,123.46148237645855,602.4436651921843,23.0
T1_CUDA_REPLAY,T1,v1-old,7,120,34,40811,25.15161763614379,43.57946959557114,123.36206345145072,601.9722820812938,23.0
T1_CUDA_REPLAY,T1,v1-old,7,121,34,40811,25.025744317343595,41.67624712795876,121.98290183650735,603.6465135022581,23.0
T1_CUDA_REPLAY,T1,v1-old,7,122,34,40811,23.86623090013031,38.00972913470979,123.90874976920404,605.3017766573114,23.0
T1_CUDA_REPLAY,T1,v1-old,7,123,34,40811,24.32390534590492,38.59027123633581,122.45147074987446,602.3902995196828,23.0
T1_CUDA_REPLAY,T1,v1-old,7,124,34,40811,22.987013460854964,39.66762114395216,121.02908884957452,604.2303645116917,23.0
T1_CUDA_REPLAY,T1,v1-old,7,125,34,40811,25.279825871876586,42.35958718854786,122.11934979475092,600.9976790377835,23.0
T1_CUDA_REPLAY,T1,v1-old,7,126,34,40811,24.307557877086715,41.34405881526366,122.72431218682817,603.0556893105899,23.0
T1_CUDA_REPLAY,T1,v1-old,7,127,34,40811,24.423511411989104,40.308247658758575,122.9738200915914,602.2710040597731,23.0
T1_CUDA_REPLAY,T1,v1-old,7,128,34,40811,24.572911359528696,41.29427937591258,123.89963415324304,603.3700302836669,23.0
T1_CUDA_REPLAY,T1,v1-old,7,129,34,40811,24.350193591325393,39.648000471885354,121.1201589273955,602.6239853352446,23.0
T1_CUDA_REPLAY,T1,v1-old,7,130,34,40811,24.380835309984022,38.90437249354846,123.34225623316863,604.6490146784233,23.0
T1_CUDA_REPLAY,T1,v1-old,7,131,34,40811,23.55995538671003,37.91002684494975,123.36589255809851,601.7793734429417,23.0
T1_CUDA_REPLAY,T1,v1-old,7,132,34,40811,24.503413086923565,40.78021820262302,122.89961746274699,603.887828311891,23.0
T1_CUDA_REPLAY,T1,v1-old,7,133,34,40811,24.679362199026848,39.355581262774166,124.81257075555934,605.311699163046,23.0
T1_CUDA_REPLAY,T1,v1-old,7,134,34,40811,23.495877920254706,39.47851828601833,120.39442401270891,603.8338409663259,23.0
T1_CUDA_REPLAY,T1,v1-old,7,135,34,40811,25.554363275421288,44.63521242811141,123.82511300701202,602.6510832010047,23.0
T1_CUDA_REPLAY,T1,v1-old,7,136,34,40811,24.685392457737123,41.7570080411339,121.02497306536245,604.0715958947325,23.0
T1_CUDA_REPLAY,T1,v1-old,7,137,34,40811,25.247690966897906,41.74994404144854,123.66008966984755,604.0001127067906,23.0
T1_CUDA_REPLAY,T1,v1-old,7,138,34,40811,23.791436285905203,41.62328918131337,121.24471064573652,604.5586057561875,23.0
T1_CUDA_REPLAY,T1,v1-old,7,139,34,40811,25.041368118114967,43.00319773752875,122.40608702878174,604.8562873537762,23.0
T1_CUDA_REPLAY,T1,v1-old,7,140,34,40811,25.482444461639332,41.67218234581555,123.4921796353104,604.41509484469,23.0
T1_CUDA_REPLAY,T1,v1-old,7,141,34,40811,25.52842873316363,42.651218340997964,121.18525847066985,604.1516472468004,23.0
T1_CUDA_REPLAY,T1,v1-old,7,142,34,40811,25.18847627149335,41.442025342503555,124.03258007723328,602.8328926933032,23.5
T1_CUDA_REPLAY,T1,v1-old,7,143,34,40811,24.562837801833005,39.58907178334259,118.93144190540627,601.935396951742,23.0
T1_CUDA_REPLAY,T1,v1-old,7,144,34,40811,23.952938399339452,39.52664148035025,121.61921748927219,603.0451980657429,23.0
T1_CUDA_REPLAY,T1,v1-old,7,145,34,40811,24.815825552192408,44.16009035013731,121.90636944276909,603.4167904987391,23.0
T1_CUDA_REPLAY,T1,v1-old,7,146,34,40811,24.000047770123135,39.759527802493146,123.9605751179186,604.3633133633651,23.0
T1_CUDA_REPLAY,T1,v1-old,7,147,34,40811,24.031729045051115,40.215081290959006,120.4825878325783,606.0910685663264,23.0
T1_CUDA_REPLAY,T1,v1-old,7,148,34,40811,25.24918731028759,41.604449465635696,120.8886926986973,603.146765755544,23.0
T1_CUDA_REPLAY,T1,v1-old,7,149,34,40811,24.05835702776291,39.807378545539365,123.47595616498117,604.2920380628398,23.0
T1_CUDA_REPLAY,T1,v1-old,7,150,34,40811,24.963896192763052,42.08859841415665,121.63694593694859,603.6122264874705,23.0
T1_CUDA_REPLAY,T1,v1-old,7,151,34,40811,23.86594764492503,39.33342606438579,121.24608815204294,603.547598441002,23.0
T1_CUDA_REPLAY,T1,v1-old,7,152,34,40811,25.674505133677172,39.60906452398507,122.54260391429162,604.7223426131552,23.0
T1_CUDA_REPLAY,T1,v1-old,7,153,34,40811,25.016786530294798,42.41862198705795,122.56303146481233,604.424602254293,23.0
T1_CUDA_REPLAY,T1,v1-old,7,154,34,40811,24.639653028195617,44.426370915966345,119.17811402279102,602.0713802292366,23.0
T1_CUDA_REPLAY,T1,v1-old,7,155,34,40811,24.58812904407192,40.97846207448935,122.61032407506954,603.0457262571423,23.0
T1_CUDA_REPLAY,T1,v1-old,7,156,34,40811,24.989236380549563,39.97146371432914,122.40009210282858,603.4284902723716,23.0
T1_CUDA_REPLAY,T1,v1-old,7,157,34,40811,24.065917290419648,40.47869088313816,122.66985179379705,605.8647278304576,23.0
T1_CUDA_REPLAY,T1,v1-old,7,158,34,40811,26.48682106813633,43.75180295849023,122.87280153043396,601.0642896898128,23.0
T1_CUDA_REPLAY,T1,v1-old,7,159,34,40811,26.70480167302312,42.16989583099665,122.46943350769205,602.6741183417569,23.0
T1_CUDA_REPLAY,T1,v1-old,7,160,34,40811,24.07686863131766,41.45682304754556,124.40885250471933,603.4441603606524,23.0
T1_CUDA_REPLAY,T1,v1-old,7,161,34,40811,23.984267400076376,39.88353064905163,121.03598131622441,603.6038808466058,23.0
T1_CUDA_REPLAY,T1,v1-old,7,162,34,40811,23.599726262819892,42.85275080252816,125.24928946171954,603.3474137529302,23.0
T1_CUDA_REPLAY,T1,v1-old,7,163,34,40811,25.19624522784661,40.78915961543551,123.95729228731142,604.5867789721469,23.0
T1_CUDA_REPLAY,T1,v1-old,7,164,34,40811,24.985345878977554,42.405366733823726,122.16149286124433,601.4112218290995,23.0
T1_CUDA_REPLAY,T1,v1-old,7,165,34,40811,23.282111169099075,40.11145825151573,120.69384134921592,602.4893350114808,23.0
T1_CUDA_REPLAY,T1,v1-old,7,166,34,40811,24.079237898773812,39.439615910010346,122.43579250508324,601.7863486366251,23.0
T1_CUDA_REPLAY,T1,v1-old,7,167,34,40811,24.252633264609255,40.63921908851785,123.10870055776115,603.3010203652036,23.0
T1_CUDA_REPLAY,T1,v1-old,7,168,34,40811,24.601129755908826,41.02127982066588,122.7032624067802,604.0408946867059,23.0
T1_CUDA_REPLAY,T1,v1-old,7,169,34,40811,24.88959953512573,42.57870558427039,123.7317683809533,601.4680537570433,23.0
T1_CUDA_REPLAY,T1,v1-old,7,170,34,40811,23.230456601311026,38.43797114888258,123.06388018786072,602.3339109513335,23.0
T1_CUDA_REPLAY,T1,v1-old,7,171,34,40811,25.4674074863974,41.57343819621431,120.03475291215841,602.5381943865953,23.0
T1_CUDA_REPLAY,T1,v1-old,7,172,34,40811,24.53465174582706,41.00862364790521,123.45364004372749,601.4509599700241,23.0
T1_CUDA_REPLAY,T1,v1-old,7,173,34,40811,24.605036982230665,39.60226655534532,124.03464586572503,604.5946774961403,23.0
T1_CUDA_REPLAY,T1,v1-old,7,174,34,40811,25.005664613849078,43.19495898283203,122.45378097245603,602.6511288070096,23.0
T1_CUDA_REPLAY,T1,v1-old,7,175,34,40811,23.855961623321978,38.68966076929196,123.95913347864655,601.4742795908019,23.0
T1_CUDA_REPLAY,T1,v1-old,7,176,34,40811,23.539772213557782,40.561651111785835,123.66653058011619,603.2456951621946,23.0
T1_CUDA_REPLAY,T1,v1-old,7,177,34,40811,23.737407968061927,36.73453273307173,120.63977239105006,602.5402352810086,23.0
T1_CUDA_REPLAY,T1,v1-old,7,178,34,40811,24.299110540514413,39.470310307532536,122.73313528636348,604.3893432632066,23.0
T1_CUDA_REPLAY,T1,v1-old,7,179,34,40811,25.102930281823276,39.55096442249292,123.49291539757394,602.4546835773235,23.0
T1_CUDA_REPLAY,T1,v1-old,7,180,34,40811,24.362549461099555,40.66297597262614,123.4625460845667,603.57340920823,23.0
T1_CUDA_REPLAY,T1,v1-old,7,181,34,40811,23.639764108175786,38.310728653450326,124.62952399924411,603.0876005725338,23.0
T1_CUDA_REPLAY,T1,v1-old,7,182,34,40811,23.858509950699336,38.843035201580086,121.92494899133519,602.7014168024034,23.0
T1_CUDA_REPLAY,T1,v1-old,7,183,34,40811,24.70012894076942,40.093923369445996,124.18325370145803,603.3831154673364,23.0
T1_CUDA_REPLAY,T1,v1-old,7,184,34,40811,24.60646156926245,41.700271199288494,121.17252313922603,605.4255711303399,23.0
T1_CUDA_REPLAY,T1,v1-old,7,185,34,40811,24.65547594705435,40.27546761001478,120.48711584280068,604.144772423982,23.0
T1_CUDA_REPLAY,T1,v1-old,7,186,34,40811,24.698974683055816,41.593638263291695,123.45275859455343,601.4020490258605,23.0
T1_CUDA_REPLAY,T1,v1-old,7,187,34,40811,26.009257020543608,40.49344765422555,123.86297897381672,601.4836434878512,23.0
T1_CUDA_REPLAY,T1,v1-old,7,188,34,40811,24.482076479874937,40.782975395861214,120.18336887129652,602.9003777551654,23.0
T1_CUDA_REPLAY,T1,v1-old,7,189,34,40811,24.151359649343796,39.638362389285575,120.57355375628174,605.8898676741844,23.0
T1_CUDA_REPLAY,T1,v1-old,7,190,34,40811,23.704675484671967,40.50292475524648,123.13419523941681,602.7571949155731,23.0
T1_CUDA_REPLAY,T1,v1-old,7,191,34,40811,24.26882730998296,41.93189246698665,123.00226957375389,603.5106999848608,23.0
T1_CUDA_REPLAY,T1,v1-old,7,192,34,40811,24.73108704133532,39.749942867587535,122.52809482574246,602.5933615724537,23.0
T1_CUDA_REPLAY,T1,v1-old,7,193,34,40811,24.711218539876246,43.37272038484555,123.59192496407667,601.273371196199,23.0
T1_CUDA_REPLAY,T1,v1-old,7,194,34,40811,25.64626638745856,41.5092655539687,122.63229604870764,602.5449510979857,23.5
T1_CUDA_REPLAY,T1,v1-old,7,195,34,40811,24.86413338938395,39.50597129590267,122.30096837333463,602.6415407979036,23.5
T1_CUDA_REPLAY,T1,v1-old,7,196,34,40811,23.58299143645756,39.8020782632684,121.7231323060019,603.9517001763019,23.0
T1_CUDA_REPLAY,T1,v1-old,7,197,34,40811,25.928001216493573,42.367854926538364,122.08434915228929,604.2391858383505,23.0
T1_CUDA_REPLAY,T1,v1-old,7,198,34,40811,23.909771526142805,43.36274208517698,121.20330304006109,604.3180868149216,23.0
T1_CUDA_REPLAY,T1,v1-old,7,199,34,40811,25.30624889965552,39.23160361579097,124.33250508590584,601.7533673749556,23.0
T1_CUDA_REPLAY,T1,v1-old,7,200,34,40811,24.366510586719457,41.81817296457123,124.30729134261688,602.7993912250174,23.0
T1_CUDA_REPLAY,T1,v1-old,7,201,34,40811,24.208311905995906,39.09246657154905,125.09707397682286,603.7983202665982,23.0
T1_CUDA_REPLAY,T1,v1-old,7,202,34,40811,24.365046963650737,42.19381386468035,123.1148258570995,602.8823969758212,23.0
T1_CUDA_REPLAY,T1,v1-old,7,203,34,40811,24.150100492839645,41.45611111507811,121.4145496897541,605.0326741245924,23.0
T1_CUDA_REPLAY,T1,v1-old,7,204,34,40811,22.946478735023938,40.77837753792446,122.29444824686738,600.6955628401474,23.0
