method,tag_method,layout,keep_k,repeat,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T2_CUDA_REPLAY,T2,v3-lite,7,63,24,28818,32.673316955566406,38.41410827636719,76.82638549804688,94.29992294311523,157.91864395141596,83.77251434326172,161.22232055664062
T2_CUDA_REPLAY,T2,v3-lite,7,64,24,28818,32.74732685089111,38.92020797729492,75.89289093017578,94.62252807617188,160.21541137695309,83.73026657104492,163.95153045654297
T2_CUDA_REPLAY,T2,v3-lite,7,65,24,28818,32.495317459106445,38.61711311340332,77.40374755859375,94.63318634033203,155.9931503295898,83.75463485717773,162.46763610839844
T2_CUDA_REPLAY,T2,v3-lite,7,66,24,28818,33.03426551818848,39.34093475341797,75.54132461547852,92.4871940612793,154.7305068969726,83.38637161254883,161.1487274169922
T2_CUDA_REPLAY,T2,v3-lite,7,67,24,28818,31.470487594604492,39.06411361694336,74.78689956665039,90.9158935546875,157.83571090698237,83.12467956542969,164.87264251708984
T2_CUDA_REPLAY,T2,v3-lite,7,68,24,28818,33.246877670288086,39.38832664489746,76.02180862426758,93.19681549072266,158.35707321166987,83.67569351196289,162.70951080322266
T2_CUDA_REPLAY,T2,v3-lite,7,69,24,28818,33.52812576293945,39.04973793029785,77.30644607543945,94.38929748535156,158.40903930664058,83.34702682495117,161.5722885131836
T2_CUDA_REPLAY,T2,v3-lite,7,70,24,28818,32.63316822052002,39.40877151489258,76.59451293945312,94.63356018066406,157.25449676513668,83.9119644165039,162.57455444335938
T2_CUDA_REPLAY,T2,v3-lite,7,71,24,28818,33.203216552734375,39.34072303771973,75.679443359375,93.18330383300781,157.86136550903313,83.71762084960938,161.88787841796875
T2_CUDA_REPLAY,T2,v3-lite,7,72,24,28818,33.12976837158203,38.82289505004883,77.30934524536133,95.0633430480957,156.85442886352533,83.60406494140625,159.4470443725586
T2_CUDA_REPLAY,T2,v3-lite,7,73,24,28818,33.322021484375,39.11606979370117,74.81029510498047,92.0461311340332,153.65353622436518,83.09585571289062,158.8195571899414
T2_CUDA_REPLAY,T2,v3-lite,7,74,24,28818,32.69911766052246,38.71769905090332,75.31884002685547,92.90171432495117,157.04174423217768,83.80241012573242,164.40037536621094
T2_CUDA_REPLAY,T2,v3-lite,7,75,24,28818,32.47540855407715,38.59202194213867,75.58577728271484,93.7397232055664,159.84825515747065,83.82050323486328,162.35709381103516
T2_CUDA_REPLAY,T2,v3-lite,7,76,24,28818,33.15486717224121,38.26496887207031,75.16261672973633,94.10440444946289,159.20897140502925,83.26122665405273,164.86437225341797
T2_CUDA_REPLAY,T2,v3-lite,7,77,24,28818,32.93387317657471,39.029048919677734,77.60588836669922,92.03568267822266,156.5515144348144,84.00362396240234,163.19072723388672
T2_CUDA_REPLAY,T2,v3-lite,7,78,24,28818,33.15386199951172,39.075448989868164,74.56887817382812,92.82794570922852,158.41788253784173,83.37008285522461,161.8732452392578
T2_CUDA_REPLAY,T2,v3-lite,7,79,24,28818,32.99824237823486,39.18608283996582,76.38763046264648,93.65816116333008,158.06075973510738,83.55117797851562,153.95477294921875
T2_CUDA_REPLAY,T2,v3-lite,7,80,24,28818,33.26022243499756,39.58959770202637,75.46282196044922,93.00503158569336,157.27057189941402,83.93785095214844,161.92384338378906
T2_CUDA_REPLAY,T2,v3-lite,7,81,24,28818,32.63358497619629,38.40386772155762,75.82948303222656,94.05474853515625,158.4318870544433,83.36383438110352,158.7467803955078
T2_CUDA_REPLAY,T2,v3-lite,7,82,24,28818,32.526662826538086,38.66071128845215,76.20630264282227,92.67737197875977,153.30064086914058,83.71554565429688,163.84160614013672
T2_CUDA_REPLAY,T2,v3-lite,7,83,24,28818,32.634915351867676,39.02391242980957,76.07752227783203,92.98699951171875,157.08524780273433,83.46144485473633,160.09966278076172
T2_CUDA_REPLAY,T2,v3-lite,7,84,24,28818,32.60844135284424,38.586252212524414,77.04469680786133,93.37926864624023,157.40146026611325,83.92174530029297,155.9894027709961
T2_CUDA_REPLAY,T2,v3-lite,7,85,24,28818,33.43411445617676,39.085968017578125,75.59783554077148,92.97761917114258,157.9233818054199,84.00232315063477,163.27181243896484
T2_CUDA_REPLAY,T2,v3-lite,7,86,24,28818,33.451995849609375,39.10268592834473,76.04666519165039,93.23759841918945,157.64025573730464,83.78279876708984,162.99952697753906
T2_CUDA_REPLAY,T2,v3-lite,7,87,24,28818,33.074069023132324,39.6612606048584,76.12403106689453,94.11280059814453,157.40817718505855,83.82156372070312,160.3706283569336
T2_CUDA_REPLAY,T2,v3-lite,7,88,24,28818,32.43209266662598,38.59964561462402,75.78144073486328,93.59010696411133,154.51273117065426,83.2918930053711,163.22191619873047
T2_CUDA_REPLAY,T2,v3-lite,7,89,24,28818,33.156949043273926,39.1850528717041,76.47357940673828,93.64526748657227,156.77194442749018,83.5716552734375,162.32543182373047
T2_CUDA_REPLAY,T2,v3-lite,7,90,24,28818,32.93210411071777,39.625797271728516,76.94622039794922,93.23893737792969,156.736742401123,83.31831741333008,159.45821380615234
T2_CUDA_REPLAY,T2,v3-lite,7,91,24,28818,31.956963539123535,38.118141174316406,74.44520568847656,91.8438606262207,155.98507995605465,83.87353134155273,162.4250946044922
T2_CUDA_REPLAY,T2,v3-lite,7,92,24,28818,33.181888580322266,37.62465476989746,75.5514144897461,92.6336898803711,156.45713424682612,83.67243194580078,162.0052032470703
T2_CUDA_REPLAY,T2,v3-lite,7,93,24,28818,33.527161598205566,39.204917907714844,76.94785690307617,95.42374801635742,157.62339630126948,83.02273559570312,162.56952667236328
T2_CUDA_REPLAY,T2,v3-lite,7,94,24,28818,32.17299938201904,38.989341735839844,76.12012481689453,92.42307662963867,152.9146041870117,83.5841064453125,162.92422485351562
T2_CUDA_REPLAY,T2,v3-lite,7,95,24,28818,32.62802028656006,39.08534812927246,75.61515808105469,93.36710739135742,158.27654190063473,83.79161071777344,162.3418197631836
T2_CUDA_REPLAY,T2,v3-lite,7,96,24,28818,33.020148277282715,39.03583908081055,76.24574661254883,91.98037719726562,155.9273643493652,82.97607040405273,161.07794952392578
T2_CUDA_REPLAY,T2,v3-lite,7,97,24,28818,32.9937219619751,39.172115325927734,76.33291625976562,93.08906173706055,156.68490447998042,83.06900405883789,161.9391098022461
T2_CUDA_REPLAY,T2,v3-lite,7,98,24,28818,33.64301300048828,39.676652908325195,76.68656158447266,94.79571533203125,158.68494415283197,83.13800811767578,161.3792953491211
T2_CUDA_REPLAY,T2,v3-lite,7,99,24,28818,32.68639373779297,38.87057685852051,76.3893814086914,94.2516860961914,157.49773101806636,83.94049072265625,159.05345153808594
T2_CUDA_REPLAY,T2,v3-lite,7,100,24,28818,33.37650108337402,38.7919864654541,75.79726028442383,92.8765640258789,157.5990097045898,83.44192123413086,162.25748443603516
T2_CUDA_REPLAY,T2,v3-lite,7,101,24,28818,34.182538986206055,39.84646797180176,75.84430313110352,92.88599014282227,157.13600769042964,83.43628692626953,164.22589874267578
T2_CUDA_REPLAY,T2,v3-lite,7,102,24,28818,32.95256328582764,38.55862617492676,76.76809310913086,93.27238845825195,158.95472946166987,82.9786262512207,157.7380142211914
T2_CUDA_REPLAY,T2,v3-lite,7,103,24,28818,31.502878189086914,39.34395408630371,76.98191452026367,92.01413345336914,159.57931365966792,83.96410751342773,162.38550567626953
T2_CUDA_REPLAY,T2,v3-lite,7,104,24,28818,32.47224807739258,39.34768867492676,75.81699752807617,94.56082916259766,160.14753112792962,83.07384872436523,160.64230346679688
T2_CUDA_REPLAY,T2,v3-lite,7,105,24,28818,32.38597297668457,38.94108200073242,75.78818130493164,91.21350860595703,159.34547958374017,83.7643814086914,160.31888580322266
T2_CUDA_REPLAY,T2,v3-lite,7,106,24,28818,33.02024269104004,39.132219314575195,76.76691055297852,92.71479034423828,160.89194183349605,83.27119445800781,162.9668426513672
T2_CUDA_REPLAY,T2,v3-lite,7,107,24,28818,32.694064140319824,38.64739990234375,73.86562728881836,92.42558670043945,155.64535369873042,83.98612213134766,162.82671356201172
T2_CUDA_REPLAY,T2,v3-lite,7,108,24,28818,32.44992256164551,39.04531288146973,75.71973037719727,93.06758117675781,157.1788665771484,83.04633331298828,158.19434356689453
T2_CUDA_REPLAY,T2,v3-lite,7,109,24,28818,33.56146049499512,39.490652084350586,75.3237419128418,93.20475769042969,159.71977691650386,83.30075454711914,164.23838806152344
T2_CUDA_REPLAY,T2,v3-lite,7,110,24,28818,32.87531280517578,39.84198760986328,76.00375366210938,93.67548751831055,158.98022613525384,83.61922454833984,161.2205047607422
T2_CUDA_REPLAY,T2,v3-lite,7,111,24,28818,32.036455154418945,39.08236122131348,75.40031814575195,93.33020401000977,154.5675201416015,83.58702850341797,159.37821197509766
T2_CUDA_REPLAY,T2,v3-lite,7,112,24,28818,33.704609870910645,39.43464469909668,75.83140563964844,93.3911018371582,157.27820968627924,82.8829574584961,162.9295883178711
T2_CUDA_REPLAY,T2,v3-lite,7,113,24,28818,32.12363147735596,39.18519401550293,76.15068435668945,93.1665267944336,156.1863227844238,84.45296478271484,160.4490203857422
T2_CUDA_REPLAY,T2,v3-lite,7,114,24,28818,33.561378479003906,38.83743667602539,76.26692581176758,92.39564895629883,160.09681472778314,83.97563934326172,162.84032440185547
T2_CUDA_REPLAY,T2,v3-lite,7,115,24,28818,32.90753936767578,38.72439384460449,75.75605010986328,92.61140060424805,156.35628585815425,83.3866081237793,161.8733673095703
T2_CUDA_REPLAY,T2,v3-lite,7,116,24,28818,33.39437770843506,38.59608840942383,75.8266830444336,94.35018920898438,156.66736907958978,83.41625595092773,161.2543716430664
T2_CUDA_REPLAY,T2,v3-lite,7,117,24,28818,33.148186683654785,39.583322525024414,75.21003723144531,94.14360046386719,161.03337860107416,83.49456787109375,161.2529067993164
T2_CUDA_REPLAY,T2,v3-lite,7,118,24,28818,31.907146453857422,39.05315589904785,76.23451232910156,92.98031997680664,155.82088165283199,84.01065444946289,162.24579620361328
T2_CUDA_REPLAY,T2,v3-lite,7,119,24,28818,31.669541358947754,38.54410934448242,75.69171905517578,90.80653381347656,160.17922821044917,83.63367080688477,163.69205474853516
T2_CUDA_REPLAY,T2,v3-lite,7,120,24,28818,32.03900718688965,38.65824317932129,77.5592155456543,93.84416961669922,159.20906066894526,83.20804977416992,159.59195709228516
T2_CUDA_REPLAY,T2,v3-lite,7,121,24,28818,33.112220764160156,38.86252403259277,76.58118438720703,92.45521545410156,157.1466415405273,83.92007446289062,162.7147216796875
T2_CUDA_REPLAY,T2,v3-lite,7,122,24,28818,32.97922992706299,39.31479263305664,75.0494613647461,92.89298248291016,155.41999053955075,84.01947021484375,163.65476989746094
T2_CUDA_REPLAY,T2,v3-lite,7,123,24,28818,32.470993995666504,39.36371612548828,76.3079833984375,93.49982833862305,155.99223327636713,84.0080337524414,161.24260711669922
T2_CUDA_REPLAY,T2,v3-lite,7,124,24,28818,32.58958911895752,38.30107498168945,76.49337387084961,92.61273193359375,160.62174530029293,83.14810180664062,164.98345947265625
T2_CUDA_REPLAY,T2,v3-lite,7,125,24,28818,33.35084819793701,38.54801368713379,76.5066032409668,93.24960708618164,157.3721817016601,83.62302017211914,162.39173126220703
T2_CUDA_REPLAY,T2,v3-lite,7,126,24,28818,33.603376388549805,39.08795166015625,75.9083137512207,93.42358016967773,156.49663314819333,84.2923812866211,164.30003356933594
T2_CUDA_REPLAY,T2,v3-lite,7,127,24,28818,32.94921684265137,38.961097717285156,75.99456787109375,93.99170303344727,157.88879699707027,83.71055221557617,163.20536041259766
T2_CUDA_REPLAY,T2,v3-lite,7,128,24,28818,33.34853935241699,38.99064636230469,76.85560607910156,93.3127326965332,155.88159332275387,83.99200439453125,163.93826293945312
T2_CUDA_REPLAY,T2,v3-lite,7,129,24,28818,32.4528923034668,39.43795585632324,76.16484832763672,93.37994384765625,157.94038772583002,83.5083122253418,162.3140411376953
T2_CUDA_REPLAY,T2,v3-lite,7,130,24,28818,33.36245536804199,38.7696590423584,76.91487503051758,95.32206726074219,157.37045059204098,83.5927505493164,163.26721954345703
T2_CUDA_REPLAY,T2,v3-lite,7,131,24,28818,33.172563552856445,39.33026885986328,75.37414932250977,93.94415283203125,157.94339828491206,83.12528228759766,162.75858306884766
T2_CUDA_REPLAY,T2,v3-lite,7,132,24,28818,32.27618408203125,38.2967472076416,76.76599884033203,94.3676872253418,159.51035842895502,83.94869613647461,163.81190490722656
T2_CUDA_REPLAY,T2,v3-lite,7,133,24,28818,33.48813056945801,39.9397087097168,75.7220458984375,93.4800796508789,157.1369071960449,83.99836349487305,159.26507568359375
T2_CUDA_REPLAY,T2,v3-lite,7,134,24,28818,33.12770175933838,39.03260612487793,75.64254760742188,93.59025573730469,154.9365615844726,83.45893859863281,164.34107971191406
T2_CUDA_REPLAY,T2,v3-lite,7,135,24,28818,33.08082866668701,38.28907585144043,77.13743209838867,93.53594970703125,156.4176849365234,83.17574310302734,160.10614013671875
T2_CUDA_REPLAY,T2,v3-lite,7,136,24,28818,32.424760818481445,38.976884841918945,76.1078872680664,92.14530181884766,158.93527069091792,83.80590057373047,160.05323028564453
T2_CUDA_REPLAY,T2,v3-lite,7,137,24,28818,33.554805755615234,38.667930603027344,76.40648651123047,94.56418228149414,158.96435699462884,83.8492660522461,166.28526306152344
T2_CUDA_REPLAY,T2,v3-lite,7,138,24,28818,32.95416831970215,39.84349250793457,75.75847244262695,93.0167236328125,155.55120315551753,83.82558059692383,159.78497314453125
T2_CUDA_REPLAY,T2,v3-lite,7,139,24,28818,32.37533760070801,39.62021827697754,77.1715316772461,96.24762725830078,156.36007461547845,82.92379760742188,162.2318878173828
T2_CUDA_REPLAY,T2,v3-lite,7,140,24,28818,33.510549545288086,39.36236000061035,74.8057746887207,94.09266662597656,160.4813957214355,83.3028793334961,162.81510162353516
T2_CUDA_REPLAY,T2,v3-lite,7,141,24,28818,33.014594078063965,39.33482360839844,76.68846893310547,92.67384338378906,159.30380859374995,84.00617218017578,162.8878631591797
T2_CUDA_REPLAY,T2,v3-lite,7,142,24,28818,33.06098651885986,38.47523498535156,75.99697875976562,93.2619743347168,157.44214477539057,84.5689468383789,164.3193588256836
T2_CUDA_REPLAY,T2,v3-lite,7,143,24,28818,32.68861389160156,38.97234916687012,75.60964965820312,92.46218490600586,155.10656204223628,83.6758804321289,161.94436645507812
T2_CUDA_REPLAY,T2,v3-lite,7,144,24,28818,32.51106834411621,39.014875411987305,74.91759490966797,93.60626983642578,158.72731246948237,83.4278335571289,158.4186248779297
T2_CUDA_REPLAY,T2,v3-lite,7,145,24,28818,32.38680553436279,38.5412540435791,76.16489028930664,92.5270004272461,159.58025588989253,83.75769424438477,161.75865173339844
T2_CUDA_REPLAY,T2,v3-lite,7,146,24,28818,32.69866943359375,38.41300392150879,76.19602584838867,94.07376861572266,159.63233718872064,83.85559463500977,162.02497100830078
T2_CUDA_REPLAY,T2,v3-lite,7,147,24,28818,32.78910541534424,39.433658599853516,76.08695602416992,93.65316009521484,155.52574386596675,83.27252197265625,159.89563751220703
T2_CUDA_REPLAY,T2,v3-lite,7,148,24,28818,32.796916007995605,39.274057388305664,75.64744186401367,93.11621475219727,155.3592979431152,83.98348999023438,158.04088592529297
T2_CUDA_REPLAY,T2,v3-lite,7,149,24,28818,32.842668533325195,38.60891151428223,76.62491607666016,94.36490249633789,156.05132369995113,83.47233963012695,162.79821014404297
T2_CUDA_REPLAY,T2,v3-lite,7,150,24,28818,33.77088642120361,39.462432861328125,77.34492874145508,94.38399124145508,157.85064010620113,83.21540069580078,161.4503936767578
T2_CUDA_REPLAY,T2,v3-lite,7,151,24,28818,33.31141185760498,39.441287994384766,75.52713394165039,93.27042007446289,158.32072067260737,83.40057373046875,161.87244415283203
T2_CUDA_REPLAY,T2,v3-lite,7,152,24,28818,33.30393981933594,38.69341850280762,75.78834533691406,93.66874694824219,159.55534667968746,83.85472869873047,161.29637145996094
T2_CUDA_REPLAY,T2,v3-lite,7,153,24,28818,32.98838424682617,38.35930252075195,74.29298782348633,93.05845642089844,157.93503112792965,83.44150161743164,163.159423828125
T2_CUDA_REPLAY,T2,v3-lite,7,154,24,28818,32.58633327484131,38.8356876373291,75.81693649291992,93.85908126831055,156.53197860717768,83.70223236083984,164.12166595458984
