session_id,capture,anchor_id,anchor,range_column,n_rows,duration_s,median_range_mm,mean_range_mm,std_range_mm,mad_range_mm,p95_abs_residual_mm,max_abs_residual_mm,slope_mm_per_min,slope_ci95_low_mm_per_min,slope_ci95_high_mm_per_min,slope_se_mm_per_min,drift_over_capture_mm,r2,location,height,facing,source_tr_all
ID07,static_ID07_BSF66F_120s_20260528_112810,4,E,range_mm,1201,119.978592,2955.0,2955.3105745212324,21.95615105792873,22.238999999999997,42.0,123.0,0.5318889176882468,-1.618910752470148,2.6826885878466413,1.097346770488977,1.0635880574106624,0.0001959069443044914,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,5,F,range_mm,1193,119.978592,2527.0,2532.637049455155,93.55551956414482,103.782,150.0,487.0,-16.79998473711056,-25.946634990594667,-7.65333448362645,4.666658292593933,-33.59397523966692,0.010764496093221165,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,6,G,range_mm,1120,119.978592,2232.0,2258.1776785714287,118.12280096957016,26.686799999999998,441.14999999999986,565.0,9.52094762769349,-2.739480199099976,21.781375454486955,6.255320319792585,19.03849818127342,0.0020678567637489875,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID07,static_ID07_BSF66F_120s_20260528_112810,7,H,range_mm,1187,119.978592,2391.0,2393.2594776748106,43.37217787605336,32.6172,67.0,424.0,-3.2047022541376298,-7.455039704869382,1.0456351965941226,2.1685395156794653,-6.408261070510984,0.0018395969379714217,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,0,A,range_mm,1198,119.986836,2510.0,2507.3497495826377,31.825280200974085,34.099799999999995,61.0,98.0,-0.41034134825435875,-3.531024773222539,2.7103420767138218,1.5921854209021329,-0.8205926676169105,5.55325963131903e-05,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,1,B,range_mm,1201,119.986836,2657.0,2654.851790174854,27.50204925603791,28.1694,52.0,101.0,-0.5659510047499435,-3.260031512236544,2.1281295027366567,1.3745308711666329,-1.131777839849445,0.00014137352564236316,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,2,C,range_mm,1201,119.986836,1684.0,1685.504579517069,22.623961876030318,22.238999999999997,45.0,77.0,-1.0133319466588602,-3.2289729531349693,1.202309059817249,1.1304290849367904,-2.0264415682886234,0.0006697406787755655,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,3,D,range_mm,1200,119.986836,2000.0,2000.9775,17.473703874202897,17.7912,34.0,64.0,1.0969913702876952,-0.6155340301309042,2.8095167707062947,0.873737449193163,2.1937420606687494,0.0013140643621447623,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,4,E,range_mm,1201,119.986836,2321.0,2321.917568692756,22.942400440425693,22.238999999999997,46.0,76.0,-1.386934563293812,-3.633142618699809,0.859273492112185,1.146024518064284,-2.7735648331444374,0.0012200419401712237,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,5,F,range_mm,1188,119.986836,2218.5,2228.793771043771,82.84299414176085,60.0453,111.14999999999986,565.5,-20.984081997314266,-29.05711855604951,-12.911045438579023,4.118896203436349,-41.963560087038324,0.021415677511344655,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,6,G,range_mm,1131,119.986836,1640.0,1657.3333333333333,96.02486108482611,23.7216,55.0,552.0,-1.5978304033941235,-11.316083435659097,8.12042262887085,4.9582923634004965,-3.1953102427977425,9.197360544499489e-05,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID08,static_ID08_BSF66F_120s_20260528_113136,7,H,range_mm,1171,119.986836,1746.0,1747.6327924850555,40.7205395413271,29.651999999999997,60.0,464.0,5.466315572745619,1.449612137158507,9.48301900833273,2.049338487544445,10.931431835854577,0.006049399923326759,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,0,A,range_mm,1194,119.982106,2671.5,2671.8475711892797,19.829682207386405,20.0151,38.5,65.5,1.0605387048629111,-0.8890090960466595,3.010086505772482,0.9946672453620258,2.120761121732742,0.00095281186967211,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,1,B,range_mm,1199,119.982106,2590.0,2592.0375312760634,24.628267340679578,22.238999999999997,46.0,131.0,-6.306700426799451,-8.695393642172156,-3.918007211426745,1.2187210282513807,-12.611519985308284,0.021882289884042505,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,2,C,range_mm,1197,119.982106,1984.0,1986.172096908939,21.963411285260598,22.238999999999997,43.0,128.0,-1.9958059850667254,-4.149177102690194,0.15756513255674331,1.0986587334813616,-3.991016754261838,0.0027538828745539146,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,3,D,range_mm,1200,119.982106,2414.0,2415.375,20.219034967079907,20.7564,40.0,75.0,-1.435516672528738,-3.4148125194560803,0.5437791743986042,1.009844819860889,-2.870605226135172,0.001683908352438812,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,4,E,range_mm,1198,119.982106,2263.0,2262.2846410684474,36.61232559041122,37.065,72.0,135.0,0.6988732303174849,-2.8940584159688174,4.291804876603788,1.8331283909623992,1.397538033341915,0.00012151421563577625,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,5,F,range_mm,1195,119.982106,2311.0,2304.1673640167364,120.90976796473436,90.4386,206.0,668.0,16.663933991002786,4.838083077953966,28.489784904051604,6.033597404616745,33.32289824142499,0.00635322157266105,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,6,G,range_mm,1161,119.887816,1474.0,1491.024978466839,100.95899456539703,31.1346,74.0,640.0,10.852820245744565,0.7168230446174189,20.988817446871714,5.171427143432218,21.68534861171499,0.00378559179154081,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID09,static_ID09_BSF66F_120s_20260528_113816,7,H,range_mm,1184,119.982106,1756.0,1757.9138513513512,38.512866541211224,25.2042,52.84999999999991,502.0,-6.349608221980433,-10.134881869595201,-2.564334574365666,1.931262065109575,-12.697322779135465,0.009062338857962482,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,0,A,range_mm,1200,119.988871,1513.0,1512.8516666666667,16.201738504109848,17.7912,30.0,57.0,-0.385482675554963,-1.972810960811306,1.20184560970138,0.8098613700287465,-0.7708938504983219,0.00018908166534936655,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,1,B,range_mm,1201,119.988871,2574.0,2574.96835970025,27.421173038028904,25.2042,52.0,212.0,-1.5045892974768191,-4.189685588335744,1.1805069933821055,1.3699470871729207,-3.008899518715445,0.00100501484082971,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,2,C,range_mm,1201,119.988871,2462.0,2461.99417152373,31.701970814750183,26.686799999999998,55.0,495.0,-0.959751039237904,-4.065111337403396,2.145609258927588,1.5843674990640266,-1.91932406065388,0.00030595197116534134,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,3,D,range_mm,1199,119.988871,1299.0,1300.7739783152626,26.09250478153338,22.238999999999997,43.0,175.0,4.7486423377925915,2.2053280292990456,7.291956646286137,1.2976093410681357,9.496403881575562,0.011064324080907406,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,4,E,range_mm,1201,119.988871,2102.0,2101.2389675270606,22.064933624491907,22.238999999999997,42.0,79.0,0.9996311733298503,-1.1613250951651994,3.1605874418249003,1.1025287084158417,1.9990769317375676,0.0006851456875915929,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,5,F,range_mm,1173,119.988871,3108.0,3121.046888320546,89.29530126447504,35.5824,86.39999999999986,554.0,-3.1259991314972626,-11.97070407174001,5.718705808745485,4.512604561348341,-6.251418442255618,0.00040962675944211657,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,6,G,range_mm,1139,119.988871,2820.0,2836.2071992976294,94.9122467998469,32.6172,75.0,576.0,18.294377456751064,8.701443406077589,27.887311507424542,4.894354107486468,36.58536161139019,0.012138916057940485,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID10,static_ID10_BSF66F_120s_20260528_114216,7,H,range_mm,1182,119.889298,1989.0,1986.7208121827412,44.87661094413272,34.099799999999995,64.0,649.0,2.201471516680812,-2.25254669181793,6.655489725179555,2.2724582696422155,4.398881245030965,0.0007947069784463023,edge,low,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,0,A,range_mm,1201,119.98962,1724.0,1723.6119900083263,22.30425422028193,22.238999999999997,42.0,64.0,-0.3008307357986793,-2.4858106322046827,1.8841491606073242,1.1147856614316345,-0.6016094278800654,6.073179316690158e-05,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,1,B,range_mm,1199,119.98962,2610.0,2609.6680567139283,18.53400919186284,17.7912,35.0,64.0,1.4595025434691822,-0.35775378887181897,3.2767588758101835,0.9271715981331639,2.918752592998344,0.002065842514863636,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,2,C,range_mm,1198,119.98962,2767.0,2767.400667779633,17.110406470062742,17.7912,33.0,69.0,0.06173129034807098,-1.6173937653518686,1.7408563460480104,0.856696456989765,0.12345190118291174,4.34133903548517e-06,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,3,D,range_mm,1201,119.98962,1736.0,1735.4679433805163,19.03034554268252,19.273799999999998,37.0,65.0,0.9902622498998478,-0.8732112354754672,2.853735735275163,0.9507517782527117,1.980353184430463,0.0009039703880255878,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,4,E,range_mm,1201,119.98962,1531.0,1531.0241465445463,18.920850517482542,19.273799999999998,36.0,61.0,1.0364092221217653,-0.8162517850152853,2.8890702292588157,0.945235207722985,2.0726391454481035,0.001001678457095978,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,5,F,range_mm,1194,119.98962,2572.0,2585.5544388609715,82.3928722334,28.1694,68.0,527.0,-9.781841070831275,-17.857832371794245,-1.7058497698683066,4.120403724981107,-19.561989883157295,0.004705836829588805,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,6,G,range_mm,1137,119.98962,2620.0,2635.1618293755496,90.37698930854847,23.7216,60.0,553.0,15.845771490201914,6.769680625412644,24.921862354991184,4.630658604484322,31.688801661936022,0.010211459278726243,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID11,static_ID11_BSF66F_120s_20260528_114551,7,H,range_mm,1179,119.98962,1474.0,1477.0330788804072,48.170496162370775,28.1694,58.0,530.0,-5.362415643897051,-10.10194747780512,-0.6228838099889806,2.418128486687791,-10.723903589887707,0.004160782009305475,edge,mid,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,0,A,range_mm,1199,119.98978,2117.0,2117.4528773978313,16.668206178985454,16.3086,32.09999999999991,52.0,0.4851270117062254,-1.1490156426045304,2.119269666016981,0.8337462521993652,0.9701713901114568,0.0002827653256927132,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,1,B,range_mm,1201,119.98978,2820.0,2815.322231473772,31.666195809603735,31.1346,64.0,103.0,3.5084547394051726,0.41256886251173386,6.604340616298611,1.5795336106599178,7.016311872019733,0.004097995120374898,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,2,C,range_mm,1199,119.98978,3010.0,3010.698081734779,20.609007674342124,20.7564,39.0,68.0,-0.08593077316690098,-2.107620356379063,1.935758810045261,1.0314742771490621,-0.17184690945877254,5.798076834984123e-06,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,3,D,range_mm,1201,119.98978,1966.0,1968.5661948376353,29.50339722053004,23.7216,50.0,260.0,-2.711868473174188,-5.598155026574855,0.17441808022647898,1.472595180306463,-5.423275024751779,0.002820490606694759,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,4,E,range_mm,1201,119.98978,1474.0,1473.8776019983347,20.875767646941476,20.7564,40.0,96.0,-2.3556773402413658,-4.39646663852947,-0.31488804195326114,1.0412190297388288,-4.71095343010911,0.004250873352957152,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,5,F,range_mm,1190,119.98978,2538.0,2549.295798319328,82.5480144414645,37.065,90.0,590.0,-4.342250160383166,-12.447949727240857,3.7634494064745247,4.135561003498822,-8.683760690822346,0.0009271319361557895,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,6,G,range_mm,1136,119.98978,2496.0,2513.87588028169,97.37729502945372,26.686799999999998,66.25,556.0,14.135955195962163,4.364517255680244,23.90739313624408,4.985427520551999,28.269502567555946,0.00703986393638556,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID12,static_ID12_BSF66F_120s_20260528_115143,7,H,range_mm,1177,119.98978,1270.0,1271.052676295667,55.26808637307894,37.065,75.20000000000005,776.0,1.0884341537137048,-4.371332550565334,6.548200857992745,2.7855952572852245,2.1766829108098937,0.00012991939802964314,edge,high,ADHE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,0,A,range_mm,1199,119.88924399999999,2081.0,2079.2393661384485,14.517089004325923,13.343399999999999,30.0,48.0,-1.7944726705778418,-3.2151385951781024,-0.3738067459775811,0.7248295533674799,-3.5856328642373083,0.0050943602662003595,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,1,B,range_mm,1199,119.88924399999999,2024.0,2026.116763969975,37.63868049530996,35.5824,68.0,412.0,3.479806840250844,-0.21026367859022033,7.169877359091908,1.882689040225033,6.953190189061708,0.0028459103194775626,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,2,C,range_mm,1198,119.88924399999999,2018.0,2017.8414023372286,22.306670181682993,20.7564,44.149999999999864,104.0,0.3921278673633359,-1.7982762375338657,2.5825319722605373,1.1175531147434703,0.7835318928253768,0.00010293028711128027,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,3,D,range_mm,1199,119.88924399999999,2197.0,2197.302752293578,30.30563110757718,28.1694,61.0,90.0,1.8437635940073485,-1.1278806149799052,4.815407802994602,1.5161450045853335,3.6841237233377324,0.0012339529817870787,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,4,E,range_mm,1195,119.88924399999999,1915.0,1914.5012552301255,20.891125382882308,20.7564,41.0,73.0,-0.8481549479396087,-2.9005650595165964,1.204255163637379,1.047148016110708,-1.694744258388984,0.0005496105357910563,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,5,F,range_mm,1192,119.88924399999999,1877.0,1881.168624161074,103.14597196369452,104.52329999999999,164.0,484.0,-0.4597913601621729,-10.599910374687129,9.680327654362783,5.173530109451508,-0.9187339761262437,6.637397181985527e-06,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,6,G,range_mm,1137,119.79925100000001,2053.0,2069.839929639402,94.56081357809322,23.7216,58.0,571.0,22.594560514060493,13.07107870494885,32.11804232317213,4.858919290363084,45.11352377097704,0.018695469181286062,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID13,static_ID13_BSF66F_120s_20260528_115704,7,H,range_mm,1179,119.88924399999999,1974.0,1975.9312977099237,39.24989462733087,35.5824,71.09999999999991,231.0,0.3677444146436704,-3.4858091267336215,4.221297956020963,1.9660987456006593,0.734809997614203,2.9722966148892915e-05,center,mid,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
ID14,static_ID14_BSF66F_120s_20260528_120122,0,A,range_mm,1198,119.987639,2130.0,2134.153589315526,22.115264513735156,22.238999999999997,46.0,70.0,1.750051978913006,-0.41910693238291175,3.919210890208924,1.1067137302530192,3.499743417950823,0.002086378368125641,center,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
