chunk_id,stage,seed_id,row_spec,R,L,I,T,status,max_tracks,max_frames
partial_raw_0008,partial_raw,S00,R4:L16:I1+I3+I7:T8,R4,L16,I1+I3+I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I1+I2+I3+I8:T6,R4,L16,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L16:I1+I2+I3+I8:T8,R4,L16,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I0:T6,R4,L17,I0,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I0:T8,R4,L17,I0,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I1:T6,R4,L17,I1,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I1:T8,R4,L17,I1,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I3:T6,R4,L17,I3,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I3:T8,R4,L17,I3,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I4:T6,R4,L17,I4,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I4:T8,R4,L17,I4,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I7:T6,R4,L17,I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I7:T8,R4,L17,I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I8:T6,R4,L17,I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I8:T8,R4,L17,I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I1+I3+I7:T6,R4,L17,I1+I3+I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I1+I3+I7:T8,R4,L17,I1+I3+I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I1+I2+I3+I8:T6,R4,L17,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L17:I1+I2+I3+I8:T8,R4,L17,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I0:T6,R4,L18,I0,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I0:T8,R4,L18,I0,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I1:T6,R4,L18,I1,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I1:T8,R4,L18,I1,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I3:T6,R4,L18,I3,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I3:T8,R4,L18,I3,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I4:T6,R4,L18,I4,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I4:T8,R4,L18,I4,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I7:T6,R4,L18,I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I7:T8,R4,L18,I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I8:T6,R4,L18,I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I8:T8,R4,L18,I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I1+I3+I7:T6,R4,L18,I1+I3+I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I1+I3+I7:T8,R4,L18,I1+I3+I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I1+I2+I3+I8:T6,R4,L18,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L18:I1+I2+I3+I8:T8,R4,L18,I1+I2+I3+I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I0:T6,R4,L19,I0,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I0:T8,R4,L19,I0,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I1:T6,R4,L19,I1,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I1:T8,R4,L19,I1,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I3:T6,R4,L19,I3,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I3:T8,R4,L19,I3,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I4:T6,R4,L19,I4,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I4:T8,R4,L19,I4,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I7:T6,R4,L19,I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I7:T8,R4,L19,I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I8:T6,R4,L19,I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I8:T8,R4,L19,I8,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I1+I3+I7:T6,R4,L19,I1+I3+I7,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I1+I3+I7:T8,R4,L19,I1+I3+I7,T8,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I1+I2+I3+I8:T6,R4,L19,I1+I2+I3+I8,T6,pending,0,0
partial_raw_0008,partial_raw,S00,R4:L19:I1+I2+I3+I8:T8,R4,L19,I1+I2+I3+I8,T8,pending,0,0
